step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
4225,528.125000,3,1.793410e-11,2.189626e-16,6.849055e-21,-9.337198e-12
4226,528.250000,3,1.793299e-11,1.459766e-16,2.300224e-20,-2.674749e-12
4227,528.375000,3,1.793143e-11,1.459782e-16,5.192047e-20,-5.598411e-12
4228,528.500000,3,1.792944e-11,1.459798e-16,2.577495e-20,-1.835865e-12
4229,528.625000,3,1.792810e-11,1.094860e-16,3.153874e-20,-3.640199e-12
4230,528.750000,3,1.792633e-11,1.459829e-16,-2.583450e-20,2.033262e-12
4231,528.875000,3,1.792544e-11,1.459845e-16,-1.707301e-21,-1.398881e-12
4232,529.000000,3,1.792411e-11,1.459861e-16,-9.065900e-21,1.533218e-12
4233,529.125000,3,1.792233e-11,1.459877e-16,3.393426e-20,-3.478107e-12
4234,529.250000,3,1.792055e-11,1.459892e-16,5.995405e-21,-2.394085e-12
4235,529.375000,3,1.791922e-11,1.459908e-16,9.416624e-21,-1.184164e-12
4236,529.500000,3,1.791811e-11,1.459924e-16,3.583346e-20,-1.498579e-12
4237,529.625000,3,1.791589e-11,1.459940e-16,2.535805e-20,-2.313705e-13
4238,529.750000,3,1.791500e-11,1.459955e-16,-6.839129e-20,-2.228440e-12
4239,529.875000,3,1.791389e-11,1.459971e-16,-3.746797e-20,-3.386180e-12
4240,530.000000,3,1.791189e-11,1.459987e-16,2.306180e-20,7.620571e-13
4241,530.125000,3,1.791056e-11,1.460003e-16,4.771178e-21,-2.954526e-12
4242,530.250000,3,1.790901e-11,1.460018e-16,-4.681842e-20,4.571676e-12
4243,530.375000,3,1.790723e-11,1.460034e-16,6.994639e-21,-5.901502e-12
4244,530.500000,3,1.790634e-11,1.460050e-16,4.530303e-20,-9.271472e-12
4245,530.625000,3,1.790523e-11,1.460065e-16,-5.691003e-21,1.952660e-12
4246,530.750000,3,1.790323e-11,1.460081e-16,1.987880e-20,-4.982681e-13
4247,530.875000,3,1.790124e-11,1.460096e-16,2.599332e-20,-5.188294e-12
4248,531.000000,3,1.790013e-11,1.460112e-16,-2.163904e-20,2.603029e-12
4249,531.125000,3,1.789835e-11,1.460127e-16,-1.964058e-20,-3.634204e-12
4250,531.250000,3,1.789680e-11,1.460143e-16,-3.920836e-20,-3.605116e-12
4251,531.375000,3,1.789546e-11,1.460158e-16,-3.730915e-20,-3.346878e-12
4252,531.500000,3,1.789457e-11,1.460174e-16,-4.202739e-20,-4.229506e-12
4253,531.625000,3,1.789258e-11,1.460189e-16,-9.224718e-21,-5.357936e-13
4254,531.750000,3,1.789147e-11,1.460205e-16,3.900984e-20,-1.314060e-12
4255,531.875000,3,1.789036e-11,1.460220e-16,1.131583e-20,-3.580691e-12
4256,532.000000,3,1.788858e-11,1.460236e-16,-2.827634e-20,-5.318412e-12
4257,532.125000,3,1.788680e-11,1.460252e-16,6.761043e-20,1.614930e-12
4258,532.250000,3,1.788503e-11,1.460267e-16,1.933617e-20,-2.110534e-12
4259,532.375000,3,1.788369e-11,1.460283e-16,4.166343e-20,-5.579537e-12
4260,532.500000,3,1.788303e-11,1.460298e-16,7.971374e-20,-1.456169e-12
4261,532.625000,3,1.788125e-11,1.460314e-16,-3.165124e-20,2.633449e-13
4262,532.750000,3,1.787903e-11,1.460329e-16,3.821574e-20,-3.963496e-12
4263,532.875000,3,1.787770e-11,1.460345e-16,-6.029816e-20,-1.113554e-12
4264,533.000000,3,1.787615e-11,1.460360e-16,-2.879912e-20,-3.434808e-12
4265,533.125000,3,1.787526e-11,1.460376e-16,-1.297019e-21,-4.075629e-12
4266,533.250000,3,1.787348e-11,1.481940e-16,4.940584e-20,-7.684076e-12
4267,533.375000,3,1.787193e-11,1.460407e-16,-7.874759e-22,-3.078204e-12
4268,533.500000,3,1.787104e-11,1.460422e-16,-1.443926e-20,-2.558398e-12
4269,533.625000,3,1.786926e-11,1.460438e-16,-8.417390e-21,-5.786260e-12
4270,533.750000,3,1.786749e-11,1.460453e-16,1.674214e-20,-1.743050e-12
4271,533.875000,3,1.786638e-11,1.460469e-16,-1.338709e-20,-1.157963e-12
4272,534.000000,3,1.786482e-11,1.460484e-16,-1.604069e-20,-3.976375e-12
4273,534.125000,3,1.786393e-11,1.460500e-16,-1.514733e-20,-1.949996e-12
4274,534.250000,3,1.786171e-11,1.460515e-16,-3.924145e-21,-2.783995e-12
4275,534.375000,3,1.786016e-11,1.460531e-16,-8.390920e-21,3.606671e-12
4276,534.500000,3,1.785905e-11,1.460546e-16,3.308722e-22,1.136868e-12
4277,534.625000,3,1.785727e-11,1.460562e-16,-4.287443e-20,-2.672085e-12
4278,534.750000,3,1.785549e-11,1.460577e-16,3.302105e-21,-5.021317e-12
4279,534.875000,3,1.785461e-11,1.460593e-16,-2.744254e-20,-6.562306e-12
4280,535.000000,3,1.785261e-11,1.460608e-16,-2.752857e-21,-3.577583e-12
4281,535.125000,3,1.785172e-11,1.460624e-16,4.149800e-20,2.325473e-12
4282,535.250000,3,1.784994e-11,1.460639e-16,-6.789498e-21,-3.699929e-12
4283,535.375000,3,1.784839e-11,1.460655e-16,1.024380e-20,5.023093e-12
4284,535.500000,3,1.784728e-11,1.460670e-16,-2.674109e-20,-1.628697e-12
4285,535.625000,3,1.784617e-11,1.460686e-16,1.188493e-20,3.988809e-12
4286,535.750000,3,1.784439e-11,1.460701e-16,4.286781e-20,-1.484590e-12
4287,535.875000,3,1.784262e-11,1.460717e-16,1.004528e-20,-9.947598e-14
4288,536.000000,3,1.784106e-11,1.460732e-16,-7.905861e-20,-5.873302e-12
4289,536.125000,3,1.783995e-11,1.460748e-16,-4.965069e-20,-4.120038e-12
4290,536.250000,3,1.783818e-11,1.460763e-16,1.191140e-20,-5.576650e-12
4291,536.375000,3,1.783707e-11,1.460779e-16,-3.070494e-20,-2.767120e-12
4292,536.500000,3,1.783551e-11,1.460794e-16,-5.346895e-21,-5.375700e-12
4293,536.625000,3,1.783440e-11,1.460810e-16,9.264423e-22,-9.426238e-12
4294,536.750000,3,1.783285e-11,1.460825e-16,-1.503483e-20,-5.420553e-12
4295,536.875000,3,1.783174e-11,1.481062e-16,-3.918189e-20,-4.537482e-12
4296,537.000000,3,1.782952e-11,1.460856e-16,-1.588187e-21,1.251665e-12
4297,537.125000,3,1.782818e-11,1.460872e-16,-3.572097e-20,-1.410871e-12
4298,537.250000,3,1.782730e-11,1.095665e-16,-5.128520e-21,-3.424372e-12
4299,537.375000,3,1.782552e-11,1.460903e-16,-6.546638e-20,-4.131362e-12
4300,537.500000,3,1.782419e-11,1.460918e-16,4.069729e-20,-2.578826e-12
4301,537.625000,3,1.782263e-11,1.460934e-16,8.351215e-21,2.595701e-12
4302,537.750000,3,1.782063e-11,1.460949e-16,5.232414e-20,-2.578604e-12
4303,537.875000,3,1.781952e-11,1.460965e-16,-2.351840e-20,-3.528289e-12
4304,538.000000,3,1.781797e-11,1.460980e-16,-5.242340e-20,-1.053158e-11
4305,538.125000,3,1.781708e-11,1.460996e-16,-8.118943e-20,-2.186473e-12
4306,538.250000,3,1.781530e-11,1.006895e-16,-2.605288e-20,-6.747936e-13
4307,538.375000,3,1.781397e-11,1.184558e-16,6.882143e-21,-3.467227e-12
4308,538.500000,3,1.781220e-11,1.461042e-16,3.607169e-20,-4.163114e-12
4309,538.625000,3,1.781109e-11,1.461058e-16,-9.469564e-21,3.322453e-12
4310,538.750000,3,1.780931e-11,1.461073e-16,-3.236592e-20,-7.467360e-13
4311,538.875000,3,1.780842e-11,2.191633e-16,-9.423242e-21,-2.467138e-12
4312,539.000000,3,1.780642e-11,1.461104e-16,-1.040924e-20,-5.955236e-13
4313,539.125000,3,1.780509e-11,1.461119e-16,-7.226250e-21,-5.964784e-12
4314,539.250000,3,1.780420e-11,1.658143e-16,2.101701e-20,-4.913847e-13
4315,539.375000,3,1.780265e-11,1.461150e-16,-6.940376e-20,4.065637e-13
4316,539.500000,3,1.780065e-11,1.461166e-16,-1.401575e-20,-3.558043e-12
4317,539.625000,3,1.779998e-11,1.461181e-16,5.401820e-20,-3.558709e-12
4318,539.750000,3,1.779821e-11,1.461197e-16,-4.322515e-20,8.781864e-13
4319,539.875000,3,1.779665e-11,1.461212e-16,2.866015e-20,-1.939782e-12
4320,540.000000,3,1.779510e-11,1.461228e-16,5.318440e-20,1.598277e-12
4321,540.125000,3,1.779421e-11,1.461243e-16,4.308618e-20,-5.812684e-12
4322,540.250000,3,1.779221e-11,1.461259e-16,-5.927245e-20,-2.268186e-12
4323,540.375000,3,1.779132e-11,1.095956e-16,-2.108980e-20,-3.433254e-12
4324,540.500000,3,1.778977e-11,1.461290e-16,-3.207476e-20,-3.619993e-12
4325,540.625000,3,1.778777e-11,1.461305e-16,4.328471e-20,6.190604e-13
4326,540.750000,3,1.778688e-11,1.461321e-16,5.520934e-20,-4.231282e-12
4327,540.875000,3,1.778466e-11,1.461336e-16,1.938911e-21,-4.306111e-12
4328,541.000000,3,1.778377e-11,1.461352e-16,8.467021e-20,-3.514522e-12
4329,541.125000,3,1.778222e-11,1.461367e-16,-1.662302e-20,-4.544587e-12
4330,541.250000,3,1.778089e-11,2.192074e-16,-3.627683e-20,1.390221e-12
4331,541.375000,3,1.777956e-11,1.096048e-16,1.963396e-20,-1.019407e-12
4332,541.500000,3,1.777778e-11,1.461413e-16,-1.629877e-20,-1.939782e-12
4333,541.625000,3,1.777667e-11,1.461429e-16,-2.028247e-20,2.913225e-13
4334,541.750000,3,1.777556e-11,1.461444e-16,8.938845e-20,-3.149481e-12
4335,541.875000,3,1.777378e-11,1.243074e-16,-6.173414e-20,-3.939515e-12
4336,542.000000,3,1.777223e-11,1.461475e-16,-2.619846e-20,1.854739e-12
4337,542.125000,3,1.777090e-11,1.461491e-16,2.523893e-20,-4.102718e-12
4338,542.250000,3,1.776934e-11,1.461506e-16,-4.104139e-20,-7.920331e-13
4339,542.375000,3,1.776823e-11,1.461522e-16,-4.425747e-20,1.471268e-12
4340,542.500000,3,1.776623e-11,1.461537e-16,4.593830e-20,-4.212186e-13
4341,542.625000,3,1.776534e-11,1.461553e-16,2.269784e-20,-4.088063e-12
4342,542.750000,3,1.776379e-11,1.461568e-16,3.209461e-21,6.776801e-13
4343,542.875000,3,1.776201e-11,1.461583e-16,-2.042805e-20,-5.407008e-12
4344,543.000000,3,1.776113e-11,1.361215e-16,2.145376e-20,-4.870326e-12
4345,543.125000,3,1.775957e-11,1.461614e-16,-3.280267e-20,-5.476286e-12
4346,543.250000,3,1.775824e-11,1.461630e-16,8.847524e-20,-4.057199e-12
4347,543.375000,3,1.775646e-11,2.192468e-16,-6.946994e-20,-4.540812e-13
4348,543.500000,3,1.775557e-11,1.461661e-16,-1.590172e-20,-2.287059e-13
4349,543.625000,3,1.775424e-11,1.461676e-16,-6.331571e-20,-4.263923e-12
4350,543.750000,3,1.775224e-11,1.461692e-16,-1.162685e-20,-4.682699e-12
4351,543.875000,3,1.775113e-11,1.461707e-16,7.336099e-20,-8.504308e-14
4352,544.000000,3,1.774936e-11,1.461722e-16,-3.099611e-20,-4.504175e-12
4353,544.125000,3,1.774803e-11,1.461738e-16,-6.797439e-20,-4.234835e-12
4354,544.250000,3,1.774669e-11,1.461753e-16,3.304090e-20,-1.075140e-12
4355,544.375000,3,1.774536e-11,1.461769e-16,-1.703330e-20,-3.803402e-12
4356,544.500000,3,1.774403e-11,1.461784e-16,1.520689e-20,-7.758238e-13
4357,544.625000,3,1.774225e-11,1.461800e-16,-4.420453e-21,-6.777245e-12
4358,544.750000,3,1.774136e-11,1.461815e-16,6.537374e-20,6.212808e-13
4359,544.875000,3,1.773959e-11,1.461831e-16,2.754842e-20,5.485390e-12
4360,545.000000,3,1.773826e-11,1.461846e-16,-1.671567e-20,3.879785e-12
4361,545.125000,3,1.773670e-11,1.461861e-16,-1.330106e-20,1.119105e-13
4362,545.250000,3,1.773492e-11,1.461877e-16,3.567465e-20,-1.687983e-12
4363,545.375000,3,1.773448e-11,1.461892e-16,1.709948e-20,-5.593304e-12
4364,545.500000,3,1.773270e-11,1.461908e-16,2.760798e-20,-1.977751e-12
4365,545.625000,3,1.773093e-11,1.461923e-16,-1.535247e-21,1.119327e-12
4366,545.750000,3,1.772982e-11,1.461939e-16,-2.123538e-20,-5.575984e-12
4367,545.875000,3,1.772782e-11,1.461954e-16,6.334880e-20,1.723066e-13
4368,546.000000,3,1.772671e-11,1.461970e-16,1.870752e-20,-1.713518e-12
4369,546.125000,3,1.772538e-11,1.461985e-16,-1.164670e-20,-6.305179e-12
4370,546.250000,3,1.772471e-11,1.462000e-16,-3.861941e-20,5.191403e-13
4371,546.375000,3,1.772249e-11,1.462016e-16,3.693196e-20,4.925171e-12
4372,546.500000,3,1.772116e-11,1.462031e-16,-3.192255e-20,2.872813e-12
4373,546.625000,3,1.772005e-11,1.462047e-16,-2.341914e-20,-2.181810e-12
4374,546.750000,3,1.771894e-11,1.462062e-16,4.437659e-20,-3.558265e-12
4375,546.875000,3,1.771738e-11,1.462078e-16,-1.308931e-20,-1.287193e-12
4376,547.000000,3,1.771605e-11,1.462093e-16,-2.420661e-20,-2.873257e-13
4377,547.125000,3,1.771450e-11,1.462108e-16,8.334010e-20,-1.429301e-12
4378,547.250000,3,1.771294e-11,1.462124e-16,1.762226e-20,-1.519673e-12
4379,547.375000,3,1.771228e-11,1.462139e-16,2.680065e-20,-4.498402e-12
4380,547.500000,3,1.771006e-11,1.478513e-16,-2.850134e-20,5.538903e-12
4381,547.625000,3,1.770895e-11,1.462170e-16,-4.771840e-20,-3.145262e-12
4382,547.750000,3,1.770717e-11,1.462186e-16,5.194694e-21,-3.051115e-12
4383,547.875000,3,1.770606e-11,1.462201e-16,-5.176827e-20,-1.827871e-12
4384,548.000000,3,1.770406e-11,1.096662e-16,4.999480e-20,-7.888357e-12
4385,548.125000,3,1.770273e-11,1.462232e-16,2.572201e-20,-3.717471e-12
4386,548.250000,3,1.770162e-11,1.462247e-16,1.333415e-20,-4.607426e-13
4387,548.375000,3,1.770029e-11,1.462263e-16,8.701940e-21,-6.098233e-12
4388,548.500000,3,1.769895e-11,1.462278e-16,-9.773966e-21,-6.482148e-12
4389,548.625000,3,1.769762e-11,1.462294e-16,6.706780e-20,-2.653433e-13
4390,548.750000,3,1.769651e-11,1.462309e-16,-5.088815e-21,-7.136514e-13
4391,548.875000,3,1.769451e-11,1.462324e-16,2.063319e-20,-6.506129e-12
4392,549.000000,3,1.769296e-11,1.462340e-16,2.212874e-20,-5.083489e-12
4393,549.125000,3,1.769207e-11,1.462355e-16,-5.573212e-20,-2.361000e-12
4394,549.250000,3,1.769052e-11,1.462371e-16,6.011287e-20,1.152856e-12
4395,549.375000,3,1.768918e-11,1.462386e-16,-4.397292e-20,-1.042944e-12
4396,549.500000,3,1.768741e-11,1.462401e-16,4.291413e-20,-4.783507e-12
4397,549.625000,3,1.768652e-11,1.462417e-16,2.888515e-20,-1.248557e-12
4398,549.750000,3,1.768452e-11,1.462432e-16,4.831397e-20,-4.082512e-12
4399,549.875000,3,1.768363e-11,1.462448e-16,6.154224e-21,3.645972e-13
4400,550.000000,3,1.768186e-11,1.462463e-16,-6.317013e-20,-6.669332e-12
4401,550.125000,3,1.768052e-11,1.462478e-16,1.218272e-20,-7.227552e-13
4402,550.250000,3,1.767875e-11,1.462494e-16,3.441071e-20,-4.174217e-12
4403,550.375000,3,1.767808e-11,1.462509e-16,2.925572e-20,-6.146639e-12
4404,550.500000,3,1.767608e-11,1.462525e-16,-6.994639e-21,1.478151e-12
4405,550.625000,3,1.767475e-11,1.462540e-16,-6.396422e-20,-4.966694e-12
4406,550.750000,3,1.767342e-11,1.462556e-16,2.206256e-20,-1.529887e-12
4407,550.875000,3,1.767209e-11,1.462571e-16,-1.783401e-20,-1.889378e-12
4408,551.000000,3,1.767053e-11,1.462586e-16,-1.667596e-21,3.319567e-12
4409,551.125000,3,1.766942e-11,1.462602e-16,3.771944e-20,-9.956480e-13
4410,551.250000,3,1.766809e-11,1.462617e-16,-1.911780e-20,-3.625322e-12
4411,551.375000,3,1.766698e-11,1.462633e-16,9.120824e-20,-1.732170e-12
4412,551.500000,3,1.766542e-11,1.462648e-16,2.911676e-20,2.102540e-12
4413,551.625000,3,1.766409e-11,1.462663e-16,-2.686683e-21,-4.415135e-12
4414,551.750000,3,1.766232e-11,1.241108e-16,1.150112e-20,6.721290e-13
4415,551.875000,3,1.766054e-11,1.462694e-16,-3.273650e-20,-4.850564e-12
4416,552.000000,3,1.765943e-11,1.462710e-16,3.507246e-20,-2.712941e-12
4417,552.125000,3,1.765810e-11,1.462725e-16,-2.369045e-21,1.566747e-12
4418,552.250000,3,1.765743e-11,1.462740e-16,1.187170e-20,2.517320e-12
4419,552.375000,3,1.765521e-11,1.462756e-16,1.647082e-20,-8.739676e-12
4420,552.500000,3,1.765410e-11,1.462771e-16,1.855532e-20,-4.382272e-12
4421,552.625000,3,1.765299e-11,1.462787e-16,-4.566037e-22,-1.235678e-12
4422,552.750000,3,1.765144e-11,1.097101e-16,2.689330e-20,-6.639134e-14
4423,552.875000,3,1.764988e-11,1.181796e-16,1.975307e-20,-2.156053e-13
4424,553.000000,3,1.764855e-11,1.462833e-16,7.868142e-21,-1.813882e-12
4425,553.125000,3,1.764744e-11,1.462848e-16,-2.490806e-20,2.634781e-12
4426,553.250000,3,1.764588e-11,1.462864e-16,-2.311474e-20,-4.470202e-12
4427,553.375000,3,1.764411e-11,1.462879e-16,-2.144714e-20,-4.256595e-13
4428,553.500000,3,1.764344e-11,2.194341e-16,-1.217610e-20,-1.056932e-13
4429,553.625000,3,1.764211e-11,1.462910e-16,-5.784970e-20,-1.641354e-12
4430,553.750000,3,1.764056e-11,1.462925e-16,2.706535e-21,-6.577849e-12
4431,553.875000,3,1.763878e-11,1.462940e-16,-1.810533e-20,-2.519540e-12
4432,554.000000,3,1.763789e-11,1.462956e-16,1.551129e-20,-1.680656e-12
4433,554.125000,3,1.763611e-11,1.462971e-16,2.064643e-21,-4.682477e-12
4434,554.250000,3,1.763412e-11,1.462987e-16,7.563740e-21,-8.097967e-13
4435,554.375000,3,1.763301e-11,1.463002e-16,-6.207163e-20,-4.263256e-13
4436,554.500000,3,1.763145e-11,1.299639e-16,3.705769e-20,-2.738032e-12
4437,554.625000,3,1.763056e-11,1.463033e-16,2.542422e-20,9.148238e-13
4438,554.750000,3,1.762923e-11,1.463048e-16,3.593934e-20,-1.438405e-12
4439,554.875000,3,1.762812e-11,1.463064e-16,2.501394e-20,-1.156852e-13
4440,555.000000,3,1.762701e-11,1.463079e-16,4.890292e-21,-2.091660e-12
4441,555.125000,3,1.762523e-11,1.097321e-16,-5.717472e-21,-3.711698e-12
4442,555.250000,3,1.762324e-11,1.463110e-16,-2.062658e-20,-4.878764e-12
4443,555.375000,3,1.762213e-11,2.194688e-16,2.792562e-20,-8.680168e-12
4444,555.500000,3,1.762079e-11,1.463140e-16,-2.428602e-20,-6.148415e-13
4445,555.625000,3,1.761991e-11,1.463156e-16,-2.141405e-20,-3.219869e-12
4446,555.750000,3,1.761813e-11,1.476569e-16,-2.665507e-20,-1.759259e-12
4447,555.875000,3,1.761702e-11,1.463187e-16,4.168990e-21,-1.140199e-12
4448,556.000000,3,1.761569e-11,1.358390e-16,5.180136e-20,-1.237455e-12
4449,556.125000,3,1.761458e-11,1.463217e-16,-4.356264e-20,-7.593925e-12
4450,556.250000,3,1.761280e-11,1.097425e-16,-3.063877e-20,-5.049294e-12
4451,556.375000,3,1.761169e-11,1.463248e-16,-1.001219e-20,-3.023137e-12
4452,556.500000,3,1.761014e-11,1.463263e-16,-3.752091e-21,-6.774581e-13
4453,556.625000,3,1.760880e-11,1.463279e-16,-4.131933e-20,-4.042100e-12
4454,556.750000,3,1.760680e-11,1.463294e-16,7.318894e-21,-3.115064e-12
4455,556.875000,3,1.760547e-11,1.181044e-16,3.718342e-20,1.548317e-12
4456,557.000000,3,1.760481e-11,1.463325e-16,4.452217e-20,2.300160e-12
4457,557.125000,3,1.760281e-11,1.463340e-16,-2.893809e-20,-5.914602e-12
4458,557.250000,3,1.760192e-11,1.463356e-16,-1.721859e-20,-2.803535e-12
4459,557.375000,3,1.760081e-11,1.463371e-16,4.568684e-20,-4.047207e-12
4460,557.500000,3,1.759926e-11,1.463386e-16,-1.158053e-20,7.169820e-13
4461,557.625000,3,1.759770e-11,1.463402e-16,-2.441837e-20,-7.940093e-12
4462,557.750000,3,1.759592e-11,1.463417e-16,-3.456953e-20,-2.820855e-12
4463,557.875000,3,1.759481e-11,1.097574e-16,-2.114274e-20,-2.942091e-12
4464,558.000000,3,1.759348e-11,1.463448e-16,-2.996379e-20,-3.943956e-12
4465,558.125000,3,1.759259e-11,1.463463e-16,-6.974787e-21,4.340972e-13
4466,558.250000,3,1.759104e-11,1.463479e-16,4.711621e-20,-9.940937e-13
4467,558.375000,3,1.758926e-11,1.463494e-16,5.507699e-20,-2.593259e-12
4468,558.500000,3,1.758771e-11,1.463509e-16,-2.290959e-20,1.726841e-12
4469,558.625000,3,1.758682e-11,1.180716e-16,-4.498539e-20,-1.049605e-12
4470,558.750000,3,1.758504e-11,1.097655e-16,-2.028909e-20,1.686873e-12
4471,558.875000,3,1.758393e-11,1.463555e-16,2.118906e-20,-5.837553e-12
4472,559.000000,3,1.758260e-11,1.463571e-16,2.836237e-20,1.816769e-12
4473,559.125000,3,1.758149e-11,1.463586e-16,-1.760240e-21,-2.917666e-12
4474,559.250000,3,1.757972e-11,1.463601e-16,-4.102816e-21,-2.353895e-12
4475,559.375000,3,1.757838e-11,1.463617e-16,2.664183e-20,8.990586e-13
4476,559.500000,3,1.757705e-11,1.463632e-16,-1.525321e-20,-4.567458e-12
4477,559.625000,3,1.757572e-11,1.463647e-16,9.178396e-21,-8.189893e-12
4478,559.750000,3,1.757439e-11,1.463663e-16,7.133606e-20,-3.719247e-13
4479,559.875000,3,1.757328e-11,1.463678e-16,-3.871867e-20,-1.108003e-12
4480,560.000000,3,1.757194e-11,1.463694e-16,2.555657e-20,-5.213607e-13
4481,560.125000,3,1.757039e-11,1.463709e-16,-5.584462e-20,-4.068745e-12
4482,560.250000,3,1.756884e-11,1.463724e-16,5.426305e-22,-6.389111e-12
4483,560.375000,3,1.756795e-11,1.097805e-16,-1.903177e-20,2.045031e-13
4484,560.500000,3,1.756661e-11,1.463755e-16,-9.436476e-21,-8.061107e-12
4485,560.625000,3,1.756506e-11,1.463770e-16,-4.728826e-20,-8.568701e-13
4486,560.750000,3,1.756395e-11,1.463786e-16,1.457161e-20,2.590594e-12
4487,560.875000,3,1.756217e-11,1.463801e-16,7.805276e-20,8.717471e-13
4488,561.000000,3,1.756106e-11,1.463816e-16,5.775706e-20,-4.396039e-12
4489,561.125000,3,1.755907e-11,1.463832e-16,-4.129947e-20,-2.495337e-12
4490,561.250000,3,1.755796e-11,1.463847e-16,6.007978e-20,-1.746825e-12
4491,561.375000,3,1.755684e-11,1.463862e-16,-2.619846e-20,-7.694956e-12
4492,561.500000,3,1.755551e-11,1.463878e-16,-2.695285e-20,1.951772e-12
4493,561.625000,3,1.755440e-11,1.463893e-16,-9.628382e-21,2.535749e-13
4494,561.750000,3,1.755307e-11,1.463908e-16,-3.810325e-20,4.021228e-13
4495,561.875000,3,1.755152e-11,1.463923e-16,-6.628695e-20,-2.168488e-12
4496,562.000000,3,1.754974e-11,1.463938e-16,5.511008e-20,1.834088e-13
4497,562.125000,3,1.754863e-11,1.463953e-16,-5.624828e-21,1.258327e-12
4498,562.250000,3,1.754774e-11,1.463968e-16,3.243210e-20,1.831202e-12
4499,562.375000,3,1.754619e-11,1.463983e-16,2.529849e-20,5.992984e-13
4500,562.500000,3,1.754485e-11,1.463999e-16,-5.331014e-20,-3.359091e-12
4501,562.625000,3,1.754352e-11,1.464014e-16,-1.101143e-20,3.463896e-14
4502,562.750000,3,1.754241e-11,1.464029e-16,-8.914360e-20,-1.367351e-12
4503,562.875000,3,1.754041e-11,1.464044e-16,-8.761497e-21,-7.181811e-12
4504,563.000000,3,1.753953e-11,1.464059e-16,-1.421427e-20,-3.993916e-12
4505,563.125000,3,1.753797e-11,8.849045e-17,-6.861629e-20,-2.865264e-12
4506,563.250000,3,1.753708e-11,1.464089e-16,1.025042e-20,-7.907008e-13
4507,563.375000,3,1.753486e-11,1.464105e-16,-1.425398e-20,-1.128653e-12
4508,563.500000,3,1.753353e-11,1.464120e-16,2.899103e-20,4.360956e-13
4509,563.625000,3,1.753309e-11,1.464135e-16,-5.501744e-20,-6.097345e-13
4510,563.750000,3,1.753109e-11,1.464150e-16,2.005086e-20,-6.294520e-12
4511,563.875000,3,1.752931e-11,1.464165e-16,-2.474924e-20,-1.827205e-12
4512,564.000000,3,1.752820e-11,1.464180e-16,-1.547159e-20,-2.849498e-12
4513,564.125000,3,1.752731e-11,1.464195e-16,-2.202947e-20,-7.070344e-12
4514,564.250000,3,1.752576e-11,1.464210e-16,-3.328575e-20,-1.471268e-12
4515,564.375000,3,1.752420e-11,1.464226e-16,5.867027e-20,-6.139755e-12
4516,564.500000,3,1.752332e-11,1.464241e-16,-1.549806e-20,-2.358558e-12
4517,564.625000,3,1.752198e-11,1.464256e-16,5.239693e-20,-1.295408e-12
4518,564.750000,3,1.752065e-11,1.464271e-16,1.349959e-21,-3.159695e-13
4519,564.875000,3,1.751932e-11,1.464286e-16,-4.800956e-20,-4.137135e-12
4520,565.000000,3,1.751777e-11,1.464301e-16,1.164670e-20,-5.089262e-12
4521,565.125000,3,1.751643e-11,1.464316e-16,-5.364763e-20,-1.434630e-12
4522,565.250000,3,1.751488e-11,1.464331e-16,2.120229e-20,2.300826e-12
4523,565.375000,3,1.751399e-11,1.464346e-16,6.127754e-21,6.501466e-13
4524,565.500000,3,1.751244e-11,1.464362e-16,-2.054717e-20,-2.145173e-12
4525,565.625000,3,1.751155e-11,1.464377e-16,3.798413e-20,1.056710e-12
4526,565.750000,3,1.750955e-11,1.464392e-16,-1.236800e-20,-3.095302e-12
4527,565.875000,3,1.750777e-11,1.464407e-16,1.430030e-20,-1.835643e-12
4528,566.000000,3,1.750711e-11,1.464422e-16,-3.145272e-20,0.000000e+00
4529,566.125000,3,1.750600e-11,1.464437e-16,-5.086830e-20,3.175238e-13
4530,566.250000,3,1.750444e-11,1.464452e-16,-2.911676e-22,-3.488099e-12
4531,566.375000,3,1.750311e-11,1.709933e-16,3.656138e-20,-3.104184e-13
4532,566.500000,3,1.750178e-11,1.464482e-16,2.687344e-20,3.850253e-13
4533,566.625000,3,1.750045e-11,1.464498e-16,7.029712e-20,-9.947598e-13
4534,566.750000,3,1.749934e-11,1.464513e-16,-5.141755e-21,2.015055e-12
4535,566.875000,3,1.749778e-11,1.464528e-16,2.521247e-20,-9.307666e-12
4536,567.000000,3,1.749667e-11,1.464543e-16,-1.458485e-20,-6.734835e-12
4537,567.125000,3,1.749512e-11,1.464558e-16,7.054196e-21,-2.122524e-12
4538,567.250000,3,1.749334e-11,1.464573e-16,-3.826207e-20,7.356338e-13
4539,567.375000,3,1.749223e-11,1.120124e-16,1.401575e-20,-1.176392e-12
4540,567.500000,3,1.749112e-11,1.464603e-16,-5.426305e-21,-2.316369e-12
4541,567.625000,3,1.748979e-11,1.464618e-16,8.344598e-21,-6.057377e-12
4542,567.750000,3,1.748823e-11,1.179007e-16,-2.363751e-20,-4.160894e-12
4543,567.875000,3,1.748734e-11,1.464649e-16,2.097730e-20,-3.095968e-12
4544,568.000000,3,1.748579e-11,1.464664e-16,-6.438774e-21,-6.095346e-12
4545,568.125000,3,1.748446e-11,1.464679e-16,-8.019020e-20,1.547207e-12
4546,568.250000,3,1.748290e-11,1.464694e-16,1.847591e-20,3.408385e-13
