step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
1523,1523.000000,4,2.593481e-12,6.390444e-13,3.283048e-16,2.306180e-21,-6.303313e-11
1524,1524.000000,4,1.719513e-12,6.423750e-13,3.282875e-16,-6.077792e-20,-1.287814e-11
1525,1525.000000,4,1.293188e-12,6.423750e-13,3.282701e-16,2.125192e-20,-6.027046e-11
1526,1526.000000,4,2.536638e-12,6.465939e-13,3.282526e-16,2.414044e-20,5.474243e-11
1527,1527.000000,4,1.335820e-12,6.428191e-13,3.282351e-16,-7.543887e-22,-4.052092e-11
1528,1528.000000,4,1.826095e-12,6.399326e-13,3.281906e-16,2.028478e-19,1.690736e-11
1529,1529.000000,4,2.088996e-12,6.377121e-13,3.281998e-16,-5.074918e-20,5.551470e-11
1530,1530.000000,4,3.183231e-12,6.441514e-13,3.281821e-16,-1.309261e-20,-1.088538e-10
1531,1531.000000,4,2.145839e-12,6.323830e-13,3.281643e-16,4.969701e-20,5.599876e-11
1532,1532.000000,4,2.039258e-12,6.346035e-13,3.281464e-16,-3.329567e-20,7.740919e-12
1533,1533.000000,4,2.227551e-12,6.410428e-13,3.281285e-16,-8.837929e-20,7.318146e-11
1534,1534.000000,4,2.074785e-12,6.379341e-13,3.715000e-16,1.278226e-19,-6.335776e-11
1535,1535.000000,4,1.691092e-12,6.306067e-13,3.280923e-16,7.056843e-20,5.913936e-12
1536,1536.000000,4,1.726619e-12,6.334933e-13,3.280741e-16,3.464232e-21,1.860729e-10
1537,1537.000000,4,1.467271e-12,6.312728e-13,4.100360e-16,2.489483e-20,6.151746e-11
1538,1538.000000,4,1.982414e-12,6.392664e-13,3.280376e-16,1.045556e-19,6.155965e-12
1539,1539.000000,4,1.584510e-12,6.370460e-13,3.280192e-16,-9.773635e-20,-2.585576e-11
1540,1540.000000,4,1.413980e-12,6.341594e-13,3.280008e-16,4.262958e-20,-3.027978e-11
1541,1541.000000,4,1.413980e-12,6.343814e-13,3.711706e-16,-7.795350e-20,-2.557954e-12
1542,1542.000000,4,1.769251e-12,6.350476e-13,3.279365e-16,-1.042347e-19,-4.148681e-12
1543,1543.000000,4,1.733724e-12,6.386003e-13,3.279451e-16,3.380191e-20,-2.377742e-11
1544,1544.000000,4,1.705303e-12,6.359357e-13,3.279265e-16,2.114274e-21,6.134648e-11
1545,1545.000000,4,2.209788e-12,6.301626e-13,3.709811e-16,-2.507019e-20,-1.157789e-10
1546,1546.000000,4,2.550848e-12,6.283862e-13,3.278889e-16,6.044374e-20,1.350902e-10
1547,1547.000000,4,2.223999e-12,6.374901e-13,3.278700e-16,2.918293e-21,8.324497e-11
1548,1548.000000,4,1.740830e-12,6.343814e-13,3.278511e-16,-1.145083e-19,1.217981e-10
1549,1549.000000,4,1.357137e-12,6.299405e-13,4.097559e-16,4.241451e-20,-3.282752e-11
1550,1550.000000,4,3.652190e-12,6.259437e-13,3.278131e-16,-4.211011e-20,2.717826e-12
1551,1551.000000,4,2.131628e-12,6.279421e-13,4.097081e-16,-1.377520e-19,9.821299e-11
1552,1552.000000,4,2.216893e-12,6.272760e-13,3.277748e-16,7.135591e-20,-6.185408e-11
1553,1553.000000,4,1.712408e-12,6.314949e-13,3.277280e-16,-8.514997e-20,5.955636e-11
1554,1554.000000,4,1.477929e-12,6.203926e-13,3.277363e-16,-7.328820e-21,-5.231371e-12
1555,1555.000000,4,1.961098e-12,6.272760e-13,3.277169e-16,5.328367e-20,-5.984280e-11
1556,1556.000000,4,1.723066e-12,6.294965e-13,3.276975e-16,-2.486836e-20,-6.644907e-11
1557,1557.000000,4,1.520561e-12,6.243894e-13,3.276504e-16,-1.173008e-19,6.169376e-11
1558,1558.000000,4,1.875833e-12,6.272760e-13,3.276309e-16,1.623822e-19,-1.761258e-10
1559,1559.000000,4,3.169021e-12,6.263878e-13,3.276389e-16,-3.433461e-20,-8.617995e-11
1560,1560.000000,4,1.705303e-12,6.272760e-13,3.276193e-16,7.980639e-20,-1.375566e-11
1561,1561.000000,4,2.096101e-12,6.215028e-13,3.275718e-16,1.509108e-20,1.114988e-10
1562,1562.000000,4,2.444267e-12,6.177281e-13,3.275797e-16,8.385295e-20,-4.005152e-11
1563,1563.000000,4,2.053469e-12,6.188383e-13,3.275322e-16,3.747790e-20,-1.148415e-12
1564,1564.000000,4,2.408740e-12,6.115108e-13,3.275400e-16,-5.008082e-20,-5.068124e-11
1565,1565.000000,4,2.046363e-12,6.041834e-13,3.275200e-16,2.775356e-20,-3.425793e-11
1566,1566.000000,4,3.254286e-12,6.146195e-13,3.275001e-16,1.421758e-19,7.296519e-11
1567,1567.000000,4,1.577405e-12,6.095124e-13,3.274800e-16,7.179597e-20,4.210854e-12
1568,1568.000000,4,1.719513e-12,6.055156e-13,3.274600e-16,5.528544e-20,-5.514256e-12
1569,1569.000000,4,2.344791e-12,6.099565e-13,3.274399e-16,-3.933078e-20,-9.349677e-11
1570,1570.000000,4,2.195577e-12,6.028511e-13,3.274199e-16,-1.305159e-19,2.747935e-11
1571,1571.000000,4,1.513456e-12,6.101786e-13,3.273998e-16,4.656365e-20,5.014300e-11
1572,1572.000000,4,3.005596e-12,6.092904e-13,3.273798e-16,3.267363e-20,4.214007e-11
1573,1573.000000,4,2.046363e-12,6.075140e-13,3.273597e-16,-6.772955e-20,-1.159788e-10
1574,1574.000000,4,3.112177e-12,6.044054e-13,3.273397e-16,-3.946313e-20,-4.281908e-11
1575,1575.000000,4,2.330580e-12,6.070699e-13,3.273197e-16,4.810882e-20,1.217555e-10
1576,1576.000000,4,1.882938e-12,6.044054e-13,3.272998e-16,-3.916866e-20,3.213030e-11
1577,1577.000000,4,1.698197e-12,6.123990e-13,3.272798e-16,1.592422e-19,-7.977174e-11
1578,1578.000000,4,1.989520e-12,6.064038e-13,3.272599e-16,3.110199e-21,1.142242e-11
1579,1579.000000,4,1.861622e-12,6.099565e-13,3.272401e-16,-1.417424e-19,1.184937e-10
1580,1580.000000,4,1.612932e-12,6.061818e-13,3.271926e-16,-1.981726e-19,1.114362e-10
1581,1581.000000,4,1.776357e-12,6.019629e-13,3.271729e-16,5.524574e-20,-2.544187e-12
1582,1582.000000,4,2.522427e-12,6.032952e-13,3.271531e-16,1.600330e-19,-4.690248e-11
1583,1583.000000,4,1.989520e-12,6.064038e-13,3.271334e-16,6.572115e-20,-1.028906e-10
1584,1584.000000,4,2.607692e-12,6.008527e-13,3.271413e-16,7.634546e-20,8.854029e-11
1585,1585.000000,4,2.263079e-12,5.961898e-13,4.088676e-16,-1.015712e-19,1.540101e-12
1586,1586.000000,4,2.785328e-12,6.048495e-13,3.271019e-16,-4.636513e-20,1.928147e-11
1587,1587.000000,4,2.465583e-12,5.944134e-13,3.270823e-16,-3.273981e-20,9.571188e-11
1588,1588.000000,4,1.634248e-12,6.026291e-13,3.270627e-16,-9.705806e-20,-1.592979e-10
1589,1589.000000,4,1.556089e-12,5.970779e-13,3.270432e-16,-1.912111e-20,2.186162e-11
1590,1590.000000,4,1.534772e-12,5.992984e-13,3.269963e-16,-6.985375e-20,-9.659207e-11
1591,1591.000000,4,2.920331e-12,5.964118e-13,3.270042e-16,-2.976858e-20,-1.782667e-10
1592,1592.000000,4,1.399769e-12,5.997425e-13,3.269848e-16,-1.206691e-19,9.950130e-11
1593,1593.000000,4,1.669775e-12,5.917489e-13,3.269654e-16,-4.982274e-20,3.517231e-11
1594,1594.000000,4,1.953993e-12,5.961898e-13,3.269461e-16,-4.079655e-20,-8.525669e-11
1595,1595.000000,4,1.946887e-12,5.997425e-13,3.268995e-16,-1.001881e-20,-4.658984e-11
1596,1596.000000,4,1.413980e-12,5.997425e-13,3.268803e-16,-6.137680e-21,1.037059e-10
1597,1597.000000,4,2.323475e-12,5.984102e-13,3.268883e-16,-1.638711e-19,4.467804e-11
1598,1598.000000,4,2.103206e-12,6.010747e-13,3.268691e-16,-1.432015e-19,-1.626255e-11
1599,1599.000000,4,3.133493e-12,5.999645e-13,3.268499e-16,-3.039723e-20,-4.219602e-11
1600,1600.000000,4,1.790568e-12,5.959677e-13,3.268308e-16,5.278074e-20,1.810196e-11
1601,1601.000000,4,2.003731e-12,6.032952e-13,3.267847e-16,-1.099720e-19,-8.473267e-11
1602,1602.000000,4,1.506351e-12,5.933032e-13,3.267927e-16,1.010153e-20,3.219647e-13
1603,1603.000000,4,2.039258e-12,5.968559e-13,3.267467e-16,1.426887e-19,-2.123679e-11
1604,1604.000000,4,1.925571e-12,5.897505e-13,3.267548e-16,-8.188757e-20,1.094680e-11
1605,1605.000000,4,1.740830e-12,5.968559e-13,3.267358e-16,-7.181251e-20,1.251532e-10
1606,1606.000000,4,3.325340e-12,6.032952e-13,3.266900e-16,6.169775e-20,-1.547837e-10
1607,1607.000000,4,1.712408e-12,5.926371e-13,3.266981e-16,-1.037020e-19,8.579182e-11
1608,1608.000000,4,1.975309e-12,5.919709e-13,3.266792e-16,-1.722719e-19,1.169411e-10
1609,1609.000000,4,2.621903e-12,5.919709e-13,3.266603e-16,-8.035563e-20,-1.658940e-11
1610,1610.000000,4,2.032152e-12,5.899725e-13,3.266415e-16,-4.995509e-20,-1.212772e-10
1611,1611.000000,4,2.536638e-12,5.913048e-13,3.266228e-16,8.741645e-20,6.819123e-11
1612,1612.000000,4,2.060574e-12,5.884182e-13,3.266040e-16,3.278282e-20,-3.160983e-11
1613,1613.000000,4,2.280842e-12,5.810907e-13,3.265853e-16,-1.053663e-19,2.130385e-11
1614,1614.000000,4,2.408740e-12,5.973000e-13,3.265399e-16,-1.901523e-20,-2.107248e-11
1615,1615.000000,4,2.124523e-12,5.893064e-13,3.265480e-16,-3.308722e-21,-1.205698e-10
1616,1616.000000,4,2.494005e-12,5.981882e-13,3.265294e-16,3.647205e-20,1.211542e-10
1617,1617.000000,4,2.081890e-12,5.904166e-13,3.265109e-16,-5.297596e-20,3.506173e-11
1618,1618.000000,4,1.755041e-12,5.855316e-13,3.264923e-16,5.769750e-20,5.690159e-11
1619,1619.000000,4,2.451372e-12,5.884182e-13,3.264738e-16,-1.174596e-21,-4.541567e-11
1620,1620.000000,4,2.074785e-12,5.926371e-13,3.264554e-16,2.023284e-20,-6.289413e-11
1621,1621.000000,4,1.989520e-12,5.888623e-13,3.264369e-16,1.001517e-19,5.708056e-11
1622,1622.000000,4,2.458478e-12,5.935252e-13,3.264185e-16,3.920836e-20,-1.251115e-10
1623,1623.000000,4,1.769251e-12,5.961898e-13,3.264001e-16,7.661678e-20,4.896217e-11
1624,1624.000000,4,1.485034e-12,5.999645e-13,3.263818e-16,-1.338775e-19,-1.057283e-10
1625,1625.000000,4,1.826095e-12,5.910827e-13,3.263369e-16,-1.787703e-20,-6.415357e-11
1626,1626.000000,4,2.415845e-12,5.950795e-13,3.674420e-16,-8.013064e-20,6.245537e-11
1627,1627.000000,4,2.039258e-12,5.973000e-13,3.263269e-16,-1.078644e-21,3.901324e-12
1628,1628.000000,4,1.996625e-12,6.010747e-13,3.263086e-16,2.928219e-21,-8.545165e-12
1629,1629.000000,4,1.861622e-12,5.986323e-13,3.262902e-16,7.318232e-20,-4.684608e-11
1630,1630.000000,4,2.849276e-12,6.024070e-13,3.262454e-16,-4.166674e-20,-7.425172e-13
1631,1631.000000,4,1.243450e-12,5.899725e-13,3.262536e-16,-1.422751e-19,9.223022e-11
1632,1632.000000,4,2.081890e-12,5.895284e-13,4.077608e-16,9.269055e-20,-8.116263e-11
1633,1633.000000,4,1.726619e-12,5.897505e-13,4.077710e-16,6.800086e-20,-1.521805e-10
1634,1634.000000,4,2.650324e-12,5.941914e-13,3.261984e-16,8.614921e-20,-1.003069e-10
1635,1635.000000,4,1.932676e-12,5.875300e-13,3.261534e-16,-1.193191e-19,5.116130e-11
1636,1636.000000,4,3.339551e-12,5.941914e-13,3.261616e-16,-1.729734e-19,-1.929581e-10
1637,1637.000000,4,1.971756e-12,5.839773e-13,3.261431e-16,1.183629e-19,3.081269e-11
1638,1638.000000,4,1.708855e-12,5.915268e-13,3.261246e-16,3.308722e-22,2.012301e-11
1639,1639.000000,4,1.882938e-12,5.979661e-13,3.261060e-16,-7.357937e-20,-2.172174e-11
1640,1640.000000,4,2.316369e-12,5.895284e-13,3.260875e-16,7.342717e-20,4.263478e-11
1641,1641.000000,4,2.771117e-12,5.986323e-13,3.260688e-16,-5.822359e-20,1.337308e-10
1642,1642.000000,4,2.145839e-12,5.881962e-13,3.260502e-16,-9.585369e-21,-2.350742e-11
1643,1643.000000,4,1.229239e-12,5.933032e-13,3.260315e-16,6.949972e-20,-2.077938e-11
1644,1644.000000,4,1.499245e-12,5.910827e-13,3.260128e-16,4.250054e-20,-9.438983e-11
1645,1645.000000,4,2.934541e-12,5.941914e-13,3.259941e-16,-6.151246e-20,1.006928e-11
1646,1646.000000,4,1.939782e-12,5.913048e-13,3.259753e-16,3.966496e-20,-4.143175e-11
1647,1647.000000,4,3.005596e-12,5.961898e-13,3.259564e-16,-1.821452e-20,-9.346879e-11
1648,1648.000000,4,2.323475e-12,5.861978e-13,3.664850e-16,7.722558e-21,-5.131584e-11
1649,1649.000000,4,1.591616e-12,5.919709e-13,3.259187e-16,1.833231e-19,8.420420e-11
1650,1650.000000,4,1.737277e-12,5.884182e-13,3.258997e-16,-3.878154e-20,1.263878e-12
1651,1651.000000,4,1.406875e-12,5.890843e-13,3.258808e-16,-7.330475e-20,7.704859e-11
1652,1652.000000,4,1.719513e-12,5.837553e-13,3.258617e-16,1.067791e-19,-9.093837e-11
1653,1653.000000,4,1.648459e-12,5.884182e-13,3.662606e-16,7.870789e-20,-6.572654e-11
1654,1654.000000,4,2.700062e-12,5.970779e-13,4.072458e-16,3.162146e-20,-4.888046e-11
1655,1655.000000,4,2.479794e-12,5.917489e-13,3.258043e-16,1.572404e-19,8.168266e-11
1656,1656.000000,4,1.492140e-12,5.886402e-13,3.257851e-16,2.607273e-21,1.160414e-10
1657,1657.000000,4,1.584510e-12,5.884182e-13,3.257659e-16,7.186545e-21,1.526956e-11
1658,1658.000000,4,1.811884e-12,5.759837e-13,3.257466e-16,1.298674e-20,-8.841816e-12
1659,1659.000000,4,2.174261e-12,5.990763e-13,3.257273e-16,-7.490617e-20,-8.404832e-11
1660,1660.000000,4,1.769251e-12,5.866418e-13,3.257079e-16,2.805466e-20,-2.362111e-11
1661,1661.000000,4,1.442402e-12,5.839773e-13,3.256616e-16,-1.724506e-20,7.718093e-11
1662,1662.000000,4,2.792433e-12,5.904166e-13,3.256691e-16,1.230977e-19,2.347695e-10
1663,1663.000000,4,1.577405e-12,5.893064e-13,3.256496e-16,-8.832304e-20,6.836132e-11
1664,1664.000000,4,3.893774e-12,5.797585e-13,3.256301e-16,-8.640398e-20,6.736034e-11
1665,1665.000000,4,2.010836e-12,5.795364e-13,3.256106e-16,-5.340940e-20,6.429746e-11
1666,1666.000000,4,1.939782e-12,5.704326e-13,3.255910e-16,1.207684e-20,-1.347900e-11
1667,1667.000000,4,1.527667e-12,5.853096e-13,3.255714e-16,-4.676217e-20,5.341327e-11
1668,1668.000000,4,1.868727e-12,5.844214e-13,3.255518e-16,-1.138333e-19,1.120801e-10
1669,1669.000000,4,1.683986e-12,5.868639e-13,3.255321e-16,-5.118594e-20,-7.451817e-12
1670,1670.000000,4,2.550848e-12,5.826450e-13,3.255124e-16,1.258506e-19,-7.046586e-11
1671,1671.000000,4,3.282707e-12,5.797585e-13,3.254926e-16,5.150688e-20,-1.020379e-10
1672,1672.000000,4,1.843858e-12,5.879741e-13,3.254729e-16,-3.283245e-20,4.913625e-11
1673,1673.000000,4,2.472689e-12,5.848655e-13,3.254260e-16,7.545872e-20,6.996492e-11
1674,1674.000000,4,2.486900e-12,5.775380e-13,3.254061e-16,-1.329445e-20,-3.953549e-11
1675,1675.000000,4,1.733724e-12,5.904166e-13,3.254133e-16,-6.974787e-21,2.512701e-11
1676,1676.000000,4,2.174261e-12,5.748735e-13,3.253663e-16,5.138777e-20,5.435608e-11
1677,1677.000000,4,1.811884e-12,5.768719e-13,3.253734e-16,-8.398199e-20,5.635092e-11
1678,1678.000000,4,2.792433e-12,5.779821e-13,4.066579e-16,1.043009e-19,-4.934808e-11
1679,1679.000000,4,1.406875e-12,5.766498e-13,3.253334e-16,-3.475813e-20,4.109024e-11
1680,1680.000000,4,2.138734e-12,5.782042e-13,3.252861e-16,-3.157845e-20,1.112759e-10
1681,1681.000000,4,2.316369e-12,5.715428e-13,3.252931e-16,3.010607e-20,-1.946487e-11
1682,1682.000000,4,1.712408e-12,5.839773e-13,3.252458e-16,1.400251e-20,-1.163869e-10
1683,1683.000000,4,1.652012e-12,5.782042e-13,3.252528e-16,1.160402e-19,-5.466427e-11
1684,1684.000000,4,2.586376e-12,5.826450e-13,3.252326e-16,3.975761e-20,-9.373347e-11
1685,1685.000000,4,2.458478e-12,5.901946e-13,3.252123e-16,2.863368e-20,3.952483e-11
1686,1686.000000,4,2.160050e-12,5.808687e-13,3.251920e-16,-1.079636e-20,2.679190e-12
1687,1687.000000,4,1.982414e-12,5.797585e-13,4.064646e-16,-1.283850e-19,-1.350147e-10
1688,1688.000000,4,1.634248e-12,5.864198e-13,3.251513e-16,-4.211342e-20,-1.374563e-10
1689,1689.000000,4,1.989520e-12,5.886402e-13,3.251035e-16,2.831605e-20,8.709966e-11
1690,1690.000000,4,1.890044e-12,5.788703e-13,3.251103e-16,-2.486902e-19,-1.327520e-10
1691,1691.000000,4,2.458478e-12,5.746514e-13,3.645480e-16,6.698178e-20,1.188183e-10
1692,1692.000000,4,1.620037e-12,5.824230e-13,3.645007e-16,7.336099e-20,7.412027e-11
1693,1693.000000,4,2.998490e-12,5.793144e-13,3.250484e-16,-7.332129e-20,7.839995e-11
1694,1694.000000,4,1.790568e-12,5.881962e-13,3.250277e-16,-5.861071e-20,1.009011e-10
1695,1695.000000,4,2.799538e-12,5.808687e-13,3.249794e-16,-5.046133e-20,3.477219e-11
1696,1696.000000,4,1.563194e-12,5.784262e-13,3.249859e-16,1.613697e-19,-7.034417e-11
1697,1697.000000,4,1.762146e-12,5.766498e-13,3.249649e-16,-7.524035e-21,2.442224e-11
1698,1698.000000,4,2.117417e-12,5.790923e-13,3.249163e-16,-3.144610e-20,-3.805933e-11
1699,1699.000000,4,1.513456e-12,5.770939e-13,3.248951e-16,3.255121e-20,2.957279e-11
1700,1700.000000,4,1.904255e-12,5.784262e-13,4.060924e-16,8.090819e-20,-6.631584e-12
1701,1701.000000,4,1.641354e-12,5.755396e-13,3.248802e-16,2.924580e-20,3.505107e-11
1702,1702.000000,4,2.046363e-12,5.704326e-13,3.248589e-16,-1.420732e-19,-4.870548e-11
1703,1703.000000,4,2.046363e-12,5.773160e-13,4.060468e-16,-7.751344e-20,6.427392e-11
1704,1704.000000,4,2.060574e-12,5.795364e-13,3.247881e-16,8.384303e-21,-1.770148e-10
1705,1705.000000,4,2.685852e-12,5.748735e-13,3.247665e-16,6.403371e-20,-7.247625e-11
1706,1706.000000,4,1.769251e-12,5.762057e-13,3.247448e-16,3.524451e-20,-1.624212e-11
1707,1707.000000,4,2.245315e-12,5.808687e-13,4.059386e-16,-9.016269e-21,6.849010e-11
1708,1708.000000,4,1.534772e-12,5.733192e-13,3.247291e-16,-1.560989e-19,2.446976e-11
1709,1709.000000,4,1.442402e-12,5.764278e-13,3.247071e-16,1.687448e-22,6.370815e-11
1710,1710.000000,4,1.477929e-12,5.682121e-13,3.246851e-16,1.994829e-20,4.499423e-11
1711,1711.000000,4,1.783462e-12,5.671019e-13,3.246351e-16,2.739291e-20,6.723999e-11
1712,1712.000000,4,3.048228e-12,5.708767e-13,3.246129e-16,6.064227e-20,-2.994849e-11
1713,1713.000000,4,1.726619e-12,5.779821e-13,3.246187e-16,8.944139e-20,2.458966e-11
1714,1714.000000,4,1.413980e-12,5.722089e-13,3.245963e-16,-6.206171e-20,1.274203e-10
1715,1715.000000,4,2.088996e-12,5.719869e-13,3.245739e-16,-7.894612e-20,-1.051625e-10
1716,1716.000000,4,3.531397e-12,5.637713e-13,3.245515e-16,4.560743e-20,1.142819e-11
1717,1717.000000,4,1.726619e-12,5.659917e-13,3.245289e-16,-8.709219e-20,-2.969180e-11
1718,1718.000000,4,1.627143e-12,5.702105e-13,3.244781e-16,1.206459e-19,-1.191851e-10
1719,1719.000000,4,2.899014e-12,5.622169e-13,3.244836e-16,-1.233029e-19,-7.576162e-12
1720,1720.000000,4,2.017941e-12,5.710987e-13,3.244326e-16,5.687032e-20,8.879919e-11
1721,1721.000000,4,2.280842e-12,5.677681e-13,3.630911e-16,-5.609608e-20,-1.539053e-10
1722,1722.000000,4,2.302158e-12,5.675460e-13,3.244151e-16,-5.913680e-20,-1.172156e-10
1723,1723.000000,4,1.435296e-12,5.577760e-13,3.243638e-16,-9.207844e-20,8.832046e-12
1724,1724.000000,4,1.506351e-12,5.628831e-13,3.243691e-16,6.211134e-20,-7.266276e-11
1725,1725.000000,4,1.804779e-12,5.624390e-13,3.243460e-16,1.215294e-20,-6.573275e-11
1726,1726.000000,4,2.827960e-12,5.639933e-13,3.242943e-16,6.186318e-20,-3.320011e-12
1727,1727.000000,4,2.131628e-12,5.668799e-13,3.242995e-16,5.506707e-20,2.474865e-11
1728,1728.000000,4,2.387424e-12,5.631051e-13,3.242762e-16,-9.639963e-20,-5.836354e-11
1729,1729.000000,4,2.401634e-12,5.644374e-13,3.626931e-16,-8.744953e-20,8.086776e-11
1730,1730.000000,4,1.890044e-12,5.619949e-13,3.242293e-16,-1.173604e-20,-5.897061e-11
1731,1731.000000,4,2.671641e-12,5.599965e-13,4.052572e-16,-2.595031e-20,-6.076029e-11
1732,1732.000000,4,1.534772e-12,5.626610e-13,3.241821e-16,-5.783316e-20,9.028245e-11
1733,1733.000000,4,1.456613e-12,5.553336e-13,3.241584e-16,2.677087e-20,6.034062e-11
1734,1734.000000,4,2.003731e-12,5.553336e-13,3.241347e-16,-9.127111e-20,4.987477e-11
1735,1735.000000,4,2.700062e-12,5.611067e-13,3.240821e-16,2.946417e-20,-6.538547e-11
1736,1736.000000,4,2.259526e-12,5.584422e-13,3.240870e-16,-7.821489e-20,-9.922640e-11
1737,1737.000000,4,2.359002e-12,5.520029e-13,3.240630e-16,1.755277e-20,1.393263e-10
1738,1738.000000,4,2.934541e-12,5.551115e-13,3.240390e-16,-1.454581e-19,1.143827e-10
1739,1739.000000,4,1.925571e-12,5.517808e-13,3.240149e-16,2.941454e-20,-5.782930e-12
1740,1740.000000,4,2.614797e-12,5.540013e-13,3.239907e-16,-7.189854e-21,-1.606315e-11
1741,1741.000000,4,1.982414e-12,5.482281e-13,3.239665e-16,-1.048402e-19,6.879697e-11
1742,1742.000000,4,1.939782e-12,5.437872e-13,3.620415e-16,3.578383e-20,6.940448e-11
1743,1743.000000,4,2.081890e-12,5.448975e-13,3.239179e-16,1.311280e-19,-4.968825e-11
1744,1744.000000,4,1.918465e-12,5.415668e-13,3.238934e-16,6.026507e-20,-2.191181e-11
1745,1745.000000,4,1.939782e-12,5.373479e-13,3.238690e-16,7.201434e-20,-7.049117e-11
1746,1746.000000,4,2.195577e-12,5.400125e-13,3.238444e-16,5.464355e-20,7.785950e-11
1747,1747.000000,4,1.676881e-12,5.435652e-13,4.047385e-16,3.299458e-20,9.064038e-11
1748,1748.000000,4,2.017941e-12,5.380141e-13,3.237952e-16,-4.013480e-21,1.949996e-11
1749,1749.000000,4,3.517187e-12,5.415668e-13,3.237705e-16,-2.832928e-20,1.758989e-10
1750,1750.000000,4,2.174261e-12,5.417888e-13,3.237458e-16,-3.984364e-20,-5.229150e-11
1751,1751.000000,4,1.605827e-12,5.468959e-13,3.237211e-16,5.112307e-20,9.545342e-11
1752,1752.000000,4,1.747935e-12,5.473400e-13,3.236672e-16,9.843449e-21,-2.979128e-11
1753,1753.000000,4,1.946887e-12,5.393463e-13,3.236715e-16,1.371465e-20,1.673413e-10
1754,1754.000000,4,2.302158e-12,5.406786e-13,3.236467e-16,3.562171e-20,-3.819567e-11
1755,1755.000000,4,1.875833e-12,5.389023e-13,3.236219e-16,-1.091878e-22,-1.313238e-10
1756,1756.000000,4,1.968203e-12,5.480061e-13,3.235680e-16,-7.653737e-20,-9.014212e-11
1757,1757.000000,4,2.387424e-12,5.442313e-13,3.235722e-16,1.091878e-20,7.841194e-11
1758,1758.000000,4,2.238210e-12,5.369039e-13,3.235474e-16,1.553842e-19,1.100720e-11
1759,1759.000000,4,2.586376e-12,5.402345e-13,3.612207e-16,-5.025619e-20,4.024825e-11
1760,1760.000000,4,1.925571e-12,5.333511e-13,3.234685e-16,3.372912e-20,1.707972e-10
1761,1761.000000,4,2.351896e-12,5.362377e-13,3.234728e-16,-1.664453e-19,-1.033977e-10
1762,1762.000000,4,2.913225e-12,5.400125e-13,3.234479e-16,-3.979731e-20,8.012702e-12
1763,1763.000000,4,1.442402e-12,5.411227e-13,3.234230e-16,9.783892e-21,-1.568030e-10
1764,1764.000000,4,1.669775e-12,5.304646e-13,3.233982e-16,-3.226666e-20,8.598899e-12
1765,1765.000000,4,2.280842e-12,5.371259e-13,3.233733e-16,7.411538e-21,7.022960e-11
1766,1766.000000,4,2.351896e-12,5.355716e-13,3.608884e-16,-5.940149e-20,3.208811e-11
1767,1767.000000,4,1.797673e-12,5.329071e-13,3.233235e-16,-2.043930e-19,5.617506e-11
1768,1768.000000,4,2.124523e-12,5.371259e-13,3.232987e-16,-1.107760e-20,2.902523e-11
1769,1769.000000,4,2.295053e-12,5.311307e-13,3.232738e-16,2.800503e-20,-1.111644e-10
1770,1770.000000,4,1.890044e-12,5.311307e-13,3.232199e-16,3.058583e-20,9.406165e-11
1771,1771.000000,4,1.719513e-12,5.322409e-13,3.606522e-16,6.064888e-20,-4.986367e-11
1772,1772.000000,4,3.062439e-12,5.349055e-13,3.231992e-16,-9.528790e-20,-9.386847e-11
1773,1773.000000,4,1.755041e-12,5.302425e-13,3.231452e-16,1.435655e-20,1.010285e-10
1774,1774.000000,4,1.904255e-12,5.315748e-13,3.231494e-16,1.274090e-19,-1.445244e-11
1775,1775.000000,4,2.465583e-12,5.291323e-13,3.231245e-16,3.111192e-20,-9.460566e-11
1776,1776.000000,4,2.337686e-12,5.326850e-13,3.230997e-16,-7.417494e-20,-1.669376e-11
1777,1777.000000,4,2.621903e-12,5.309087e-13,3.230748e-16,-2.661867e-20,1.167115e-10
1778,1778.000000,4,2.387424e-12,5.291323e-13,3.230499e-16,-1.813081e-19,-9.613199e-11
1779,1779.000000,4,2.884804e-12,5.264678e-13,3.230251e-16,-4.863822e-22,-1.663158e-10
1780,1780.000000,4,2.678746e-12,5.278000e-13,3.230002e-16,-1.539648e-19,-4.885070e-11
1781,1781.000000,4,2.366107e-12,5.300205e-13,3.229463e-16,1.521185e-19,6.614442e-11
1782,1782.000000,4,2.479794e-12,5.249134e-13,3.229505e-16,1.036193e-19,1.351261e-10
1783,1783.000000,4,2.614797e-12,5.251355e-13,3.600888e-16,-3.490702e-21,-1.870517e-10
1784,1784.000000,4,1.890044e-12,5.231371e-13,3.228718e-16,-5.224473e-21,1.051430e-10
1785,1785.000000,4,3.502976e-12,5.320189e-13,4.035586e-16,8.172214e-20,-4.520295e-11
1786,1786.000000,4,1.747935e-12,5.266898e-13,3.228510e-16,-9.087075e-20,-5.995560e-11
1787,1787.000000,4,2.451372e-12,5.337952e-13,3.228261e-16,-1.493028e-19,-4.916201e-11
1788,1788.000000,4,1.655565e-12,5.289102e-13,3.228013e-16,5.232083e-20,9.693091e-11
1789,1789.000000,4,2.316369e-12,5.220269e-13,3.227764e-16,3.773598e-20,4.268808e-11
