step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
1278,1278.000000,4,5.428547e-12,7.736034e-13,3.387397e-16,1.566118e-19,-2.771356e-10
1279,1279.000000,4,4.490630e-12,7.993606e-13,3.387243e-16,2.560918e-19,-9.044809e-11
1280,1280.000000,4,4.991563e-12,7.676082e-13,3.387087e-16,1.399590e-19,9.032908e-11
1281,1281.000000,4,4.511946e-12,7.838175e-13,3.386929e-16,2.955516e-19,-2.343064e-10
1282,1282.000000,4,5.282885e-12,7.542855e-13,3.386771e-16,-6.270360e-20,-7.951240e-11
1283,1283.000000,4,5.801581e-12,7.855938e-13,3.386612e-16,3.195895e-20,1.907483e-10
1284,1284.000000,4,4.575895e-12,7.440715e-13,3.386451e-16,-6.729941e-20,2.675979e-10
1285,1285.000000,4,4.369838e-12,7.784884e-13,3.386289e-16,3.809001e-20,2.370264e-10
1286,1286.000000,4,6.153300e-12,7.516210e-13,3.386126e-16,9.854037e-20,1.891172e-10
1287,1287.000000,4,3.652190e-12,7.658318e-13,3.385962e-16,-1.386884e-19,-7.900347e-12
1288,1288.000000,4,6.934897e-12,7.540635e-13,3.385797e-16,9.499342e-21,-1.198242e-10
1289,1289.000000,4,5.204726e-12,7.676082e-13,3.385631e-16,2.151497e-19,1.047549e-10
1290,1290.000000,4,4.959588e-12,7.578382e-13,3.385464e-16,-3.491033e-19,-9.707257e-11
1291,1291.000000,4,6.242118e-12,7.758238e-13,3.385295e-16,1.853215e-20,-3.516218e-10
1292,1292.000000,4,4.405365e-12,7.434053e-13,3.384840e-16,-1.472646e-19,4.380940e-11
1293,1293.000000,4,5.385914e-12,7.531753e-13,3.384954e-16,4.287178e-19,3.040364e-10
1294,1294.000000,4,5.929479e-12,7.749357e-13,3.384782e-16,-9.118177e-20,3.161871e-11
1295,1295.000000,4,4.739320e-12,7.702727e-13,3.384609e-16,-2.374670e-20,-1.539520e-10
1296,1296.000000,4,2.771117e-12,7.653878e-13,3.384147e-16,-1.047575e-19,7.105148e-10
1297,1297.000000,4,4.209966e-12,7.416290e-13,3.384259e-16,-4.381410e-20,5.925038e-11
1298,1298.000000,4,6.906475e-12,7.505108e-13,3.384083e-16,1.382120e-19,-3.856453e-10
1299,1299.000000,4,4.572343e-12,7.693846e-13,3.383905e-16,-1.805570e-19,-1.525882e-10
1300,1300.000000,4,4.632739e-12,7.589485e-13,3.383437e-16,3.800233e-19,8.789103e-11
1301,1301.000000,4,5.215384e-12,7.658318e-13,3.383547e-16,2.327521e-19,1.309592e-10
1302,1302.000000,4,4.682477e-12,7.638334e-13,4.228845e-16,-7.912810e-20,3.303198e-10
1303,1303.000000,4,5.144329e-12,7.505108e-13,3.383184e-16,-4.123992e-20,6.591749e-11
1304,1304.000000,4,4.021672e-12,7.758238e-13,4.228387e-16,-9.601582e-20,5.002661e-10
1305,1305.000000,4,4.796163e-12,7.749357e-13,3.382816e-16,2.617994e-19,-5.808807e-10
1306,1306.000000,4,5.655920e-12,7.782663e-13,3.382631e-16,-2.177570e-19,8.905277e-11
1307,1307.000000,4,4.583001e-12,7.929213e-13,3.382445e-16,4.794339e-20,1.528200e-10
1308,1308.000000,4,4.853007e-12,7.400747e-13,3.382258e-16,-2.304889e-19,2.244960e-10
1309,1309.000000,4,3.495870e-12,7.682743e-13,3.382069e-16,-2.003696e-19,-1.012461e-10
1310,1310.000000,4,4.099832e-12,7.474021e-13,3.381880e-16,-3.161584e-19,-1.054734e-10
1311,1311.000000,4,4.447998e-12,7.567280e-13,3.381396e-16,1.779332e-19,-7.708767e-11
1312,1312.000000,4,5.119460e-12,7.351897e-13,3.381498e-16,-1.548648e-19,-3.588374e-11
1313,1313.000000,4,6.721734e-12,7.456258e-13,3.381306e-16,7.929353e-20,1.418057e-10
1314,1314.000000,4,3.655742e-12,7.553957e-13,3.381113e-16,4.061788e-20,-1.942140e-10
1315,1315.000000,4,4.554579e-12,7.587264e-13,3.380918e-16,-2.115233e-19,-2.261142e-10
1316,1316.000000,4,5.790923e-12,7.553957e-13,4.225904e-16,-1.460834e-19,3.187268e-10
1317,1317.000000,4,4.732215e-12,7.707168e-13,3.380230e-16,-1.884384e-19,-2.068514e-10
1318,1318.000000,4,3.726797e-12,7.500667e-13,3.380032e-16,-9.394456e-20,-2.798961e-11
1319,1319.000000,4,4.011014e-12,7.489565e-13,3.380130e-16,-2.266508e-19,2.713971e-10
1320,1320.000000,4,5.606182e-12,7.704948e-13,3.379931e-16,-5.951730e-20,-1.419953e-10
1321,1321.000000,4,5.293543e-12,7.491785e-13,3.379731e-16,-1.259697e-19,3.312097e-10
1322,1322.000000,4,5.528022e-12,7.371881e-13,3.379529e-16,7.446280e-20,1.959237e-10
1323,1323.000000,4,4.888534e-12,7.369660e-13,3.379327e-16,-8.511027e-20,-3.082410e-10
1324,1324.000000,4,4.256151e-12,7.198686e-13,3.379124e-16,3.341512e-19,5.347944e-10
1325,1325.000000,4,4.426681e-12,7.436274e-13,3.378620e-16,1.891299e-19,-1.118803e-10
1326,1326.000000,4,4.106937e-12,7.387424e-13,3.378715e-16,8.966638e-21,1.499294e-10
1327,1327.000000,4,5.105250e-12,7.429612e-13,3.378510e-16,-1.845473e-19,-2.569061e-10
1328,1328.000000,4,3.204548e-12,7.458478e-13,3.813166e-16,1.472812e-19,-2.619984e-10
1329,1329.000000,4,4.625633e-12,7.447376e-13,3.378098e-16,9.803745e-21,-5.325296e-11
1330,1330.000000,4,5.499601e-12,7.407408e-13,3.377891e-16,1.538126e-19,-1.635647e-10
1331,1331.000000,4,4.980905e-12,7.167600e-13,3.377683e-16,-1.335632e-19,-1.107292e-11
1332,1332.000000,4,3.733902e-12,7.271961e-13,3.377476e-16,-3.618750e-20,1.800058e-10
1333,1333.000000,4,3.574030e-12,7.269740e-13,3.377269e-16,3.355045e-21,2.035745e-10
1334,1334.000000,4,4.590106e-12,7.172041e-13,3.377061e-16,-2.006376e-19,-1.679767e-11
1335,1335.000000,4,5.414336e-12,7.549517e-13,3.376853e-16,2.043533e-19,-2.851990e-10
1336,1336.000000,4,5.549339e-12,7.296386e-13,3.809012e-16,9.230012e-20,8.423662e-11
1337,1337.000000,4,4.945377e-12,7.345236e-13,3.376438e-16,4.673240e-20,3.239959e-10
1338,1338.000000,4,4.209966e-12,7.218670e-13,3.376230e-16,-1.799912e-19,2.233187e-10
1339,1339.000000,4,4.209966e-12,7.194245e-13,3.376022e-16,4.014308e-19,-1.034439e-10
1340,1340.000000,4,4.476419e-12,7.240875e-13,3.375815e-16,8.192397e-20,2.663909e-10
1341,1341.000000,4,3.883116e-12,7.276402e-13,3.375607e-16,3.140639e-20,6.612222e-11
1342,1342.000000,4,4.352074e-12,7.414069e-13,3.375399e-16,-8.506725e-21,1.159517e-11
1343,1343.000000,4,7.673862e-12,7.203127e-13,3.375192e-16,-1.143097e-19,-1.285341e-10
1344,1344.000000,4,4.185097e-12,7.289724e-13,3.374984e-16,-4.234205e-19,-4.007927e-10
1345,1345.000000,4,4.490630e-12,7.067680e-13,3.374776e-16,1.855267e-19,-4.748202e-12
1346,1346.000000,4,5.371703e-12,7.285283e-13,3.374569e-16,1.997641e-19,1.495502e-10
1347,1347.000000,4,4.625633e-12,7.196466e-13,3.374362e-16,3.511150e-19,2.734777e-10
1348,1348.000000,4,4.732215e-12,7.172041e-13,3.374154e-16,-6.557557e-20,9.715384e-11
1349,1349.000000,4,3.787193e-12,7.325252e-13,3.373947e-16,-1.468709e-19,-1.622968e-11
1350,1350.000000,4,4.277467e-12,7.238654e-13,4.216801e-16,-7.282498e-20,-1.196261e-10
1351,1351.000000,4,5.158540e-12,7.218670e-13,3.373533e-16,4.373469e-20,-1.969038e-10
1352,1352.000000,4,3.609557e-12,7.200907e-13,3.800819e-16,-4.840661e-20,1.296927e-10
1353,1353.000000,4,4.405365e-12,7.449596e-13,4.216025e-16,3.100935e-19,9.080070e-11
1354,1354.000000,4,5.339729e-12,7.374101e-13,3.372912e-16,-4.143182e-20,3.229421e-10
1355,1355.000000,4,6.235013e-12,7.125411e-13,3.372705e-16,2.122711e-19,-2.286829e-10
1356,1356.000000,4,4.959588e-12,7.314149e-13,4.215249e-16,1.406869e-19,4.725642e-11
1357,1357.000000,4,3.733902e-12,6.847856e-13,3.372291e-16,6.534727e-20,9.007950e-11
1358,1358.000000,4,3.598899e-12,7.107648e-13,3.372084e-16,-2.636754e-19,2.430181e-10
1359,1359.000000,4,5.144329e-12,7.074341e-13,3.371877e-16,3.500959e-20,2.384226e-10
1360,1360.000000,4,6.608047e-12,7.176482e-13,3.371372e-16,1.958433e-19,4.477498e-10
1361,1361.000000,4,5.620393e-12,7.220891e-13,3.371464e-16,-1.373848e-19,-3.442802e-11
1362,1362.000000,4,3.950618e-12,7.127632e-13,3.371257e-16,2.070036e-19,5.698997e-12
1363,1363.000000,4,5.574208e-12,7.123191e-13,3.371051e-16,-1.088934e-19,2.677578e-10
1364,1364.000000,4,4.767742e-12,7.176482e-13,4.213183e-16,-2.872567e-19,-2.204903e-12
1365,1365.000000,4,4.291678e-12,7.160939e-13,3.370638e-16,-9.175418e-20,2.002558e-10
1366,1366.000000,4,5.449863e-12,7.089884e-13,3.370431e-16,-2.151993e-20,2.100475e-10
1367,1367.000000,4,4.149570e-12,7.065459e-13,3.793336e-16,2.452888e-19,1.541447e-10
1368,1368.000000,4,4.771294e-12,7.189804e-13,3.370018e-16,-3.022617e-19,1.512102e-10
1369,1369.000000,4,5.364598e-12,7.145395e-13,3.369514e-16,-1.986656e-19,1.639200e-10
1370,1370.000000,4,4.181544e-12,6.974421e-13,3.369308e-16,-2.646316e-20,7.774226e-11
1371,1371.000000,4,4.472867e-12,6.949996e-13,3.369399e-16,2.740615e-20,-1.131939e-10
1372,1372.000000,4,4.316547e-12,7.078782e-13,3.368895e-16,4.589198e-20,6.095568e-11
1373,1373.000000,4,4.362732e-12,7.192025e-13,3.368986e-16,1.224459e-19,-2.875695e-10
1374,1374.000000,4,7.410961e-12,6.934453e-13,3.368780e-16,4.465452e-19,9.964696e-11
1375,1375.000000,4,6.529888e-12,6.972201e-13,3.368277e-16,2.175551e-19,2.099814e-10
1376,1376.000000,4,4.810374e-12,7.225331e-13,3.368367e-16,-1.641358e-19,-1.607527e-10
1377,1377.000000,4,3.442580e-12,6.974421e-13,3.368161e-16,-5.592303e-19,2.765699e-11
1378,1378.000000,4,4.288125e-12,7.016610e-13,3.367955e-16,1.277299e-19,1.097580e-10
1379,1379.000000,4,3.943512e-12,7.160939e-13,3.367748e-16,-3.100041e-19,-2.129297e-10
1380,1380.000000,4,4.831691e-12,7.229772e-13,3.367542e-16,-1.069015e-19,-3.279785e-10
1381,1381.000000,4,5.243805e-12,6.938894e-13,3.367335e-16,2.174559e-19,-7.769785e-12
1382,1382.000000,4,4.416023e-12,6.974421e-13,3.367129e-16,5.431599e-20,-2.681566e-10
1383,1383.000000,4,5.211831e-12,6.961098e-13,3.366923e-16,-3.373243e-20,1.378755e-10
1384,1384.000000,4,4.433787e-12,7.087664e-13,3.366717e-16,-1.135719e-19,3.100640e-10
1385,1385.000000,4,3.495870e-12,6.765699e-13,3.784413e-16,-8.992777e-20,-2.226885e-11
1386,1386.000000,4,4.384049e-12,6.843415e-13,3.366304e-16,-8.814437e-20,1.863576e-10
1387,1387.000000,4,4.185097e-12,7.001066e-13,3.366097e-16,-1.778008e-19,-2.273532e-10
1388,1388.000000,4,4.781953e-12,6.898926e-13,3.365891e-16,2.343436e-19,1.011462e-10
1389,1389.000000,4,4.781953e-12,7.054357e-13,3.365684e-16,3.590890e-19,1.410898e-10
1390,1390.000000,4,4.881429e-12,6.896705e-13,4.206477e-16,-2.480152e-19,4.591216e-11
1391,1391.000000,4,5.830003e-12,6.870060e-13,3.365271e-16,-2.324245e-19,-1.437410e-10
1392,1392.000000,4,4.323653e-12,7.027712e-13,3.780944e-16,1.231407e-19,5.023981e-12
1393,1393.000000,4,4.803269e-12,7.185363e-13,3.364859e-16,-6.778249e-20,1.529807e-10
1394,1394.000000,4,5.400125e-12,6.830092e-13,3.364653e-16,-2.725130e-19,8.109247e-11
1395,1395.000000,4,4.810374e-12,6.983303e-13,3.779522e-16,-1.141840e-19,1.427591e-10
1396,1396.000000,4,4.376943e-12,6.936673e-13,3.364241e-16,5.177224e-19,-5.646417e-11
1397,1397.000000,4,4.352074e-12,6.918910e-13,3.364034e-16,2.319414e-19,3.557226e-10
1398,1398.000000,4,3.556266e-12,7.134293e-13,3.363533e-16,5.194694e-20,-1.557465e-10
1399,1399.000000,4,4.387601e-12,7.016610e-13,3.363622e-16,-5.370057e-19,-1.759726e-10
1400,1400.000000,4,4.646949e-12,7.081002e-13,3.363416e-16,-1.202820e-19,-2.402207e-10
1401,1401.000000,4,3.673506e-12,6.845635e-13,3.363210e-16,-2.637383e-19,2.865619e-11
1402,1402.000000,4,5.400125e-12,6.890044e-13,3.776119e-16,9.149610e-20,6.758549e-11
1403,1403.000000,4,6.458833e-12,6.867840e-13,3.362798e-16,-2.846494e-20,-2.730745e-10
1404,1404.000000,4,4.462208e-12,6.872281e-13,3.362592e-16,-7.891965e-20,-1.328977e-10
1405,1405.000000,4,4.938272e-12,6.994405e-13,4.202614e-16,-2.650287e-20,1.483085e-10
1406,1406.000000,4,4.078515e-12,6.983303e-13,3.774141e-16,1.358727e-19,-5.333898e-10
1407,1407.000000,4,5.531575e-12,6.907808e-13,3.361974e-16,1.481878e-19,-1.738027e-10
1408,1408.000000,4,3.044676e-12,6.827872e-13,3.773214e-16,-1.735557e-19,1.462350e-10
1409,1409.000000,4,4.618528e-12,6.985523e-13,3.361268e-16,-4.588867e-20,-7.463763e-11
1410,1410.000000,4,4.693135e-12,7.009948e-13,3.361357e-16,-8.560658e-20,3.624971e-10
1411,1411.000000,4,4.604317e-12,6.963319e-13,4.201071e-16,-1.975969e-19,-9.169687e-11
1412,1412.000000,4,3.943512e-12,6.969980e-13,3.360945e-16,7.305990e-20,2.660325e-10
1413,1413.000000,4,4.249046e-12,6.703527e-13,3.360739e-16,1.839286e-19,-5.693623e-11
1414,1414.000000,4,4.213518e-12,6.825651e-13,3.360534e-16,8.895831e-20,-2.283689e-10
1415,1415.000000,4,4.398260e-12,6.976641e-13,3.360328e-16,1.080728e-19,2.470824e-11
1416,1416.000000,4,5.133671e-12,7.116530e-13,4.199785e-16,-2.525614e-19,-2.734488e-10
1417,1417.000000,4,4.298784e-12,7.129852e-13,3.359917e-16,5.825006e-20,1.867217e-11
1418,1418.000000,4,3.684164e-12,6.774581e-13,4.199271e-16,7.110445e-21,1.024882e-10
1419,1419.000000,4,4.597212e-12,6.963319e-13,3.359505e-16,-2.469730e-19,2.487019e-10
1420,1420.000000,4,4.185097e-12,6.863399e-13,3.359299e-16,9.295856e-20,3.270051e-11
1421,1421.000000,4,4.494183e-12,6.847856e-13,3.359093e-16,2.403886e-19,-3.117213e-10
1422,1422.000000,4,5.272227e-12,6.701306e-13,3.358887e-16,1.000955e-19,-3.756635e-10
1423,1423.000000,4,5.080381e-12,6.827872e-13,3.358682e-16,-2.248707e-19,-4.374048e-10
1424,1424.000000,4,5.019984e-12,6.774581e-13,3.358182e-16,2.612799e-19,3.986056e-11
1425,1425.000000,4,3.716139e-12,6.956657e-13,3.765034e-16,1.298343e-19,-1.858824e-11
1426,1426.000000,4,3.545608e-12,6.898926e-13,3.358064e-16,7.621311e-20,7.174528e-11
1427,1427.000000,4,4.057199e-12,7.183143e-13,3.357859e-16,3.974338e-19,-3.214025e-10
1428,1428.000000,4,4.689582e-12,6.863399e-13,3.357653e-16,4.094412e-19,-4.638823e-11
1429,1429.000000,4,4.050094e-12,6.634693e-13,3.357447e-16,-7.129966e-20,1.871712e-10
1430,1430.000000,4,4.067857e-12,6.947776e-13,3.357241e-16,-4.646108e-20,1.821472e-10
1431,1431.000000,4,3.289813e-12,6.890044e-13,3.357035e-16,-1.903210e-19,-1.653953e-10
1432,1432.000000,4,4.817480e-12,6.714629e-13,3.356829e-16,3.128496e-19,-1.401990e-11
1433,1433.000000,4,3.481659e-12,6.858958e-13,3.356623e-16,8.525585e-20,3.656222e-10
1434,1434.000000,4,5.307754e-12,6.818990e-13,3.356417e-16,2.412720e-20,4.002887e-11
1435,1435.000000,4,3.289813e-12,6.639134e-13,3.356211e-16,5.492810e-20,-2.042002e-10
1436,1436.000000,4,3.403500e-12,6.670220e-13,3.356005e-16,-1.738403e-20,3.150458e-11
1437,1437.000000,4,6.437517e-12,6.925571e-13,3.355800e-16,-4.025524e-19,3.672067e-10
1438,1438.000000,4,5.542233e-12,6.963319e-13,3.758821e-16,-1.570651e-19,-5.601151e-10
1439,1439.000000,4,7.169376e-12,6.665779e-13,3.355388e-16,-7.433045e-20,-4.292566e-11
1440,1440.000000,4,3.446132e-12,6.770140e-13,3.355181e-16,-4.825110e-20,-9.241097e-11
1441,1441.000000,4,5.059064e-12,6.783463e-13,4.193353e-16,1.756171e-19,8.562973e-11
1442,1442.000000,4,4.973799e-12,6.774581e-13,3.354769e-16,-1.777346e-19,-1.654614e-10
1443,1443.000000,4,7.865708e-12,6.603607e-13,3.354563e-16,-3.128298e-19,-3.246416e-10
1444,1444.000000,4,6.497913e-12,6.779022e-13,3.354356e-16,3.434884e-19,-1.387224e-10
1445,1445.000000,4,4.174439e-12,6.838974e-13,3.354150e-16,-2.645324e-20,-1.440981e-11
1446,1446.000000,4,4.476419e-12,6.568079e-13,3.353944e-16,-3.539440e-19,4.340128e-11
1447,1447.000000,4,6.160406e-12,6.532552e-13,3.353738e-16,1.329412e-19,6.099556e-10
1448,1448.000000,4,5.030643e-12,6.530332e-13,3.353241e-16,2.457388e-19,-1.980776e-10
1449,1449.000000,4,5.982770e-12,6.818990e-13,4.191294e-16,-5.915003e-20,1.208083e-10
1450,1450.000000,4,3.758771e-12,6.641354e-13,3.353122e-16,2.499277e-19,-4.210632e-11
1451,1451.000000,4,4.789058e-12,6.525891e-13,3.352917e-16,1.599503e-19,-3.805907e-10
1452,1452.000000,4,5.805134e-12,6.614709e-13,3.352712e-16,-3.862603e-19,1.534395e-10
1453,1453.000000,4,4.522605e-12,6.570300e-13,3.352218e-16,2.809701e-19,3.379759e-10
1454,1454.000000,4,4.689582e-12,6.723511e-13,3.352305e-16,1.017664e-19,7.764145e-11
1455,1455.000000,4,6.618706e-12,6.667999e-13,3.351812e-16,-5.320095e-20,1.387628e-10
1456,1456.000000,4,4.220624e-12,6.770140e-13,3.351899e-16,9.945689e-20,-3.031562e-10
1457,1457.000000,4,4.035883e-12,6.732392e-13,3.351697e-16,3.812972e-20,-9.001111e-11
1458,1458.000000,4,5.258016e-12,6.419310e-13,3.749768e-16,2.809436e-19,-1.205107e-10
1459,1459.000000,4,4.824585e-12,6.596945e-13,3.351295e-16,-2.665705e-19,-2.782614e-10
1460,1460.000000,4,3.915090e-12,6.263878e-13,3.351095e-16,5.095433e-21,9.152146e-11
1461,1461.000000,4,6.082246e-12,6.727952e-13,3.350895e-16,-1.438831e-19,2.343836e-10
1462,1462.000000,4,1.373479e-11,6.545875e-13,3.350696e-16,-7.388377e-21,2.044498e-11
1463,1463.000000,4,4.021672e-12,6.650236e-13,3.350497e-16,3.325134e-19,8.276979e-11
1464,1464.000000,4,3.652190e-12,6.759038e-13,3.350299e-16,9.087737e-20,1.013185e-10
1465,1465.000000,4,4.348522e-12,6.321610e-13,3.350102e-16,2.806690e-19,-3.752998e-12
1466,1466.000000,4,8.135714e-12,6.332712e-13,3.349905e-16,-2.713252e-19,-3.261138e-10
1467,1467.000000,4,5.066170e-12,6.574741e-13,3.349709e-16,-1.755410e-19,-1.218163e-10
1468,1468.000000,4,4.700240e-12,6.705747e-13,3.349513e-16,-2.218796e-19,3.274887e-10
1469,1469.000000,4,5.041301e-12,6.508127e-13,3.349318e-16,-9.713747e-20,3.182357e-10
1470,1470.000000,4,6.053824e-12,6.599166e-13,3.349123e-16,1.403130e-19,-3.507723e-10
1471,1471.000000,4,3.907985e-12,6.494805e-13,3.348929e-16,-1.446110e-19,-6.310774e-11
1472,1472.000000,4,5.272227e-12,6.621370e-13,3.348736e-16,-2.402596e-19,7.264500e-11
1473,1473.000000,4,4.796163e-12,6.432632e-13,3.348543e-16,-1.236966e-19,2.621827e-10
1474,1474.000000,4,4.057199e-12,6.588063e-13,4.185084e-16,4.118102e-19,2.720970e-10
1475,1475.000000,4,4.781953e-12,6.428191e-13,3.348158e-16,7.723882e-20,1.703411e-10
1476,1476.000000,4,4.138911e-12,6.334933e-13,3.347967e-16,1.034538e-19,1.874181e-10
1477,1477.000000,4,4.035883e-12,6.710188e-13,3.347776e-16,2.051838e-19,8.721157e-11
1478,1478.000000,4,5.705658e-12,6.790124e-13,3.741221e-16,5.913680e-20,4.610312e-11
1479,1479.000000,4,4.462208e-12,6.610268e-13,3.347115e-16,-1.216882e-19,-2.830562e-10
1480,1480.000000,4,5.130119e-12,6.501466e-13,3.347207e-16,2.398493e-19,7.767964e-11
1481,1481.000000,4,5.719869e-12,6.494805e-13,3.346737e-16,3.709309e-19,1.464087e-10
1482,1482.000000,4,3.826273e-12,6.366019e-13,3.346830e-16,-6.614467e-20,4.132210e-10
1483,1483.000000,4,4.028777e-12,6.694645e-13,3.346642e-16,2.673448e-20,-1.845546e-11
1484,1484.000000,4,5.186962e-12,6.556977e-13,3.346454e-16,-4.207901e-19,2.899312e-10
1485,1485.000000,4,4.789058e-12,6.539214e-13,3.346268e-16,4.065427e-20,-3.566591e-10
1486,1486.000000,4,3.730349e-12,6.368239e-13,3.346082e-16,-1.546530e-19,1.922236e-10
1487,1487.000000,4,3.694822e-12,6.472600e-13,3.345617e-16,-1.887097e-19,-3.270939e-11
1488,1488.000000,4,7.190692e-12,6.528111e-13,3.345711e-16,8.616244e-20,-2.220579e-10
1489,1489.000000,4,5.073275e-12,6.417089e-13,3.345526e-16,2.724965e-19,7.384315e-11
1490,1490.000000,4,3.694822e-12,6.536993e-13,4.181329e-16,4.189835e-20,2.303047e-11
1491,1491.000000,4,4.025225e-12,6.306067e-13,3.345157e-16,-2.264986e-19,-4.039036e-11
1492,1492.000000,4,4.753531e-12,6.405987e-13,3.344974e-16,3.603497e-19,-1.928719e-10
1493,1493.000000,4,6.622258e-12,6.343814e-13,3.344514e-16,-4.354345e-19,8.662138e-11
1494,1494.000000,4,4.256151e-12,6.490364e-13,3.344608e-16,-2.934704e-19,-2.681366e-11
1495,1495.000000,4,6.728840e-12,6.401546e-13,3.734196e-16,-4.240790e-19,-1.188800e-10
1496,1496.000000,4,4.078515e-12,6.485923e-13,3.343969e-16,-4.808235e-20,-2.989808e-10
1497,1497.000000,4,4.419576e-12,6.350476e-13,3.344063e-16,-3.248239e-19,-8.471179e-11
1498,1498.000000,4,4.668266e-12,6.166179e-13,3.343883e-16,5.738317e-20,3.658394e-10
1499,1499.000000,4,3.950618e-12,6.539214e-13,3.343702e-16,6.097314e-20,-4.572875e-11
1500,1500.000000,4,4.320100e-12,6.172840e-13,4.179059e-16,5.307720e-19,-1.731504e-12
1501,1501.000000,4,5.044853e-12,6.556977e-13,3.343343e-16,5.802837e-20,-4.220859e-10
1502,1502.000000,4,4.817480e-12,6.574741e-13,3.343164e-16,-1.167979e-19,7.273870e-11
1503,1503.000000,4,5.741185e-12,6.572520e-13,3.730902e-16,-1.500473e-19,8.093437e-11
1504,1504.000000,4,4.689582e-12,6.610268e-13,3.342807e-16,-2.059944e-19,-2.118750e-12
1505,1505.000000,4,5.172751e-12,6.465939e-13,4.177944e-16,7.440324e-20,1.082574e-10
1506,1506.000000,4,3.876011e-12,6.494805e-13,3.342451e-16,-2.316271e-19,3.162826e-10
1507,1507.000000,4,5.776712e-12,6.585843e-13,3.342274e-16,-1.761597e-19,3.670269e-10
1508,1508.000000,4,4.369838e-12,6.556977e-13,3.342096e-16,2.274681e-19,-2.607314e-10
1509,1509.000000,4,7.332801e-12,6.448175e-13,3.341918e-16,-4.237051e-19,8.479084e-11
1510,1510.000000,4,3.652190e-12,6.554757e-13,3.341740e-16,-1.289641e-19,1.335820e-11
1511,1511.000000,4,5.062617e-12,6.763479e-13,4.176611e-16,2.026758e-19,1.396616e-11
1512,1512.000000,4,6.863843e-12,6.405987e-13,3.341384e-16,-7.941265e-20,2.632539e-10
1513,1513.000000,4,4.831691e-12,6.576961e-13,3.341205e-16,-2.028214e-19,-5.167244e-11
1514,1514.000000,4,4.789058e-12,6.366019e-13,3.341025e-16,7.572011e-20,-2.504037e-10
1515,1515.000000,4,6.224354e-12,6.670220e-13,3.340845e-16,-5.193702e-20,-2.092371e-10
1516,1516.000000,4,3.666401e-12,6.634693e-13,3.340665e-16,-1.229951e-19,-1.543357e-10
1517,1517.000000,4,3.403500e-12,6.543655e-13,3.340484e-16,-1.168277e-19,-1.464038e-10
1518,1518.000000,4,4.312994e-12,6.694645e-13,3.340302e-16,5.623174e-20,-5.368062e-11
1519,1519.000000,4,4.028777e-12,6.286083e-13,3.340119e-16,-3.440377e-19,1.026201e-11
1520,1520.000000,4,7.013057e-12,6.503686e-13,3.339936e-16,3.227559e-19,5.204992e-11
1521,1521.000000,4,4.803269e-12,6.619150e-13,3.339752e-16,-8.068320e-20,-2.827893e-10
1522,1522.000000,4,5.151435e-12,6.838974e-13,3.339568e-16,-6.440428e-20,-1.843152e-10
1523,1523.000000,4,3.961276e-12,6.521450e-13,3.339383e-16,-3.371919e-20,-3.193312e-11
1524,1524.000000,4,4.362732e-12,6.632472e-13,3.339197e-16,2.828329e-19,3.044232e-11
1525,1525.000000,4,6.735945e-12,6.443734e-13,3.339011e-16,-1.762722e-19,3.795964e-10
1526,1526.000000,4,7.325696e-12,6.401546e-13,3.338824e-16,-7.347680e-20,1.776961e-10
1527,1527.000000,4,3.566925e-12,6.861178e-13,3.338636e-16,-1.791772e-19,-1.111191e-10
1528,1528.000000,4,7.865708e-12,6.539214e-13,3.338170e-16,2.005185e-19,4.264145e-12
1529,1529.000000,4,4.689582e-12,6.470380e-13,3.338258e-16,-1.719212e-20,-2.883143e-10
1530,1530.000000,4,3.474554e-12,6.503686e-13,3.338068e-16,1.078478e-19,-5.594014e-11
1531,1531.000000,4,4.071410e-12,6.636913e-13,3.337877e-16,2.166154e-19,8.685630e-11
1532,1532.000000,4,5.037748e-12,6.543655e-13,3.337686e-16,-1.106867e-19,2.865388e-10
1533,1533.000000,4,6.409095e-12,6.434853e-13,3.337215e-16,-6.721008e-20,3.031944e-10
1534,1534.000000,4,4.455103e-12,6.665779e-13,3.337301e-16,-8.729402e-20,2.285740e-10
1535,1535.000000,4,5.293543e-12,6.354917e-13,3.337108e-16,3.805097e-19,-2.047442e-10
1536,1536.000000,4,4.462208e-12,6.339373e-13,3.336914e-16,-1.642284e-19,-1.220846e-11
1537,1537.000000,4,5.535128e-12,6.414869e-13,3.336719e-16,2.050548e-19,1.681979e-10
1538,1538.000000,4,5.499601e-12,6.341594e-13,3.336524e-16,-3.558200e-20,-2.733165e-10
1539,1539.000000,4,4.050094e-12,6.517009e-13,3.714472e-16,1.773608e-19,-1.487521e-11
1540,1540.000000,4,4.519052e-12,6.490364e-13,3.336131e-16,-1.600727e-19,-2.331793e-10
1541,1541.000000,4,4.515499e-12,6.474821e-13,3.335933e-16,-1.083143e-19,1.776623e-10
1542,1542.000000,4,4.909850e-12,6.332712e-13,4.169316e-16,8.285041e-20,-3.547242e-10
1543,1543.000000,4,4.305889e-12,6.155076e-13,3.335536e-16,-2.413746e-19,1.442744e-10
1544,1544.000000,4,3.502976e-12,6.274981e-13,4.168818e-16,1.996748e-19,6.084466e-12
