step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
1842,460.500000,4,7.704948e-14,1.536820e-16,1.269888e-20,2.130074e-11
1843,460.750000,4,7.660539e-14,1.536862e-16,1.482969e-20,1.294298e-12
1844,461.000000,4,7.793766e-14,1.536904e-16,6.220398e-22,8.082424e-12
1845,461.250000,4,7.749357e-14,1.071633e-16,1.370473e-20,1.968625e-11
1846,461.500000,4,7.771561e-14,1.229590e-16,-1.964058e-20,2.677591e-11
1847,461.750000,4,7.749357e-14,1.537029e-16,-6.160841e-21,4.399370e-12
1848,462.000000,4,7.749357e-14,1.537070e-16,2.061996e-20,6.749490e-12
1849,462.250000,4,7.749357e-14,1.844534e-16,9.932785e-21,3.128142e-11
1850,462.500000,4,7.727152e-14,1.229723e-16,-1.980601e-20,2.720180e-11
1851,462.750000,4,7.771561e-14,1.537195e-16,1.305622e-20,1.428768e-11
1852,463.000000,4,7.660539e-14,1.537237e-16,-9.998959e-21,8.610890e-12
1853,463.250000,4,7.727152e-14,1.537278e-16,-1.700683e-20,1.426459e-11
1854,463.500000,4,7.771561e-14,1.229856e-16,2.503379e-20,7.337686e-12
1855,463.750000,4,7.704948e-14,1.229889e-16,6.829203e-21,2.339062e-11
1856,464.000000,4,7.704948e-14,1.236048e-16,-2.105009e-20,2.401035e-11
1857,464.250000,4,7.749357e-14,1.537444e-16,-1.416133e-20,1.835487e-11
1858,464.500000,4,7.771561e-14,1.537485e-16,3.531730e-20,1.830247e-11
1859,464.750000,4,7.704948e-14,1.537526e-16,-3.263724e-20,1.264100e-11
1860,465.000000,4,7.727152e-14,1.537568e-16,-1.686787e-20,8.155032e-12
1861,465.250000,4,7.682743e-14,1.285277e-16,-1.171288e-21,1.178790e-11
1862,465.500000,4,7.682743e-14,1.537650e-16,1.164670e-21,1.853961e-11
1863,465.750000,4,7.815970e-14,1.537691e-16,-2.871971e-21,1.724110e-11
1864,466.000000,4,7.749357e-14,1.230186e-16,2.457057e-20,1.623346e-11
1865,466.250000,4,7.727152e-14,1.230219e-16,-3.990319e-21,1.047495e-11
1866,466.500000,4,7.749357e-14,1.230252e-16,-9.853375e-21,1.789102e-11
1867,466.750000,4,7.704948e-14,1.537856e-16,-1.555100e-21,9.025891e-12
1868,467.000000,4,7.727152e-14,1.230318e-16,5.009406e-21,7.029710e-12
1869,467.250000,4,7.771561e-14,1.230351e-16,1.046880e-20,2.720713e-12
1870,467.500000,4,7.749357e-14,1.614354e-16,2.212212e-20,2.321898e-11
1871,467.750000,4,7.727152e-14,1.230417e-16,1.330768e-20,8.770540e-12
1872,468.000000,4,7.749357e-14,1.230450e-16,4.751325e-21,1.499445e-11
1873,468.250000,4,7.727152e-14,1.538103e-16,-3.881131e-20,2.034994e-11
1874,468.500000,4,7.704948e-14,1.230516e-16,1.754285e-20,1.134182e-11
1875,468.750000,4,7.771561e-14,1.538186e-16,-3.658124e-20,1.622724e-11
1876,469.000000,4,7.727152e-14,1.230581e-16,-1.943544e-20,2.170686e-11
1877,469.250000,4,7.727152e-14,1.538268e-16,1.584878e-20,7.120526e-12
1878,469.500000,4,7.704948e-14,1.230647e-16,5.571889e-21,1.571654e-11
1879,469.750000,4,7.727152e-14,1.538350e-16,-1.923029e-20,1.478728e-11
1880,470.000000,4,7.682743e-14,1.538391e-16,2.527864e-21,1.090661e-11
1881,470.250000,4,7.771561e-14,1.350296e-16,-9.357067e-21,-2.230660e-12
1882,470.500000,4,7.704948e-14,1.230779e-16,-8.821054e-21,-6.989076e-12
1883,470.750000,4,7.704948e-14,1.538515e-16,-1.887295e-20,2.457412e-11
1884,471.000000,4,7.749357e-14,1.538556e-16,9.714409e-21,1.323475e-11
1885,471.250000,4,7.771561e-14,1.333653e-16,1.421427e-20,1.973444e-11
1886,471.500000,4,7.727152e-14,1.251288e-16,-1.020410e-20,1.240608e-11
1887,471.750000,4,7.749357e-14,1.230943e-16,1.963396e-20,1.350120e-11
1888,472.000000,4,7.704948e-14,1.234742e-16,2.970571e-20,1.020073e-11
1889,472.250000,4,7.660539e-14,1.231009e-16,2.840207e-20,2.934164e-11
1890,472.500000,4,7.771561e-14,1.231042e-16,3.000350e-20,2.222178e-11
1891,472.750000,4,7.727152e-14,1.538843e-16,3.462247e-20,9.910073e-12
1892,473.000000,4,7.704948e-14,1.325115e-16,1.968028e-20,2.196576e-11
1893,473.250000,4,7.682743e-14,1.538925e-16,-2.827634e-20,8.129275e-12
1894,473.500000,4,7.727152e-14,1.231173e-16,-1.190478e-20,6.089573e-12
1895,473.750000,4,7.682743e-14,1.231206e-16,-5.896143e-21,1.717804e-11
1896,474.000000,4,7.727152e-14,1.231239e-16,-2.161258e-20,2.407052e-11
1897,474.250000,4,7.660539e-14,1.242606e-16,-7.934316e-21,5.474954e-12
1898,474.500000,4,7.682743e-14,1.539130e-16,3.824221e-20,1.569544e-11
1899,474.750000,4,7.727152e-14,1.231337e-16,-9.277658e-21,1.220890e-11
1900,475.000000,4,7.616130e-14,1.539212e-16,1.453853e-20,2.431833e-11
1901,475.250000,4,7.793766e-14,1.539253e-16,-1.758255e-20,1.668377e-11
1902,475.500000,4,7.727152e-14,1.385365e-16,-3.480776e-21,1.694134e-11
1903,475.750000,4,7.682743e-14,1.349320e-16,-1.774137e-20,1.704192e-11
1904,476.000000,4,7.727152e-14,1.539376e-16,-2.243976e-20,2.454437e-11
1905,476.250000,4,7.660539e-14,1.539417e-16,4.294722e-21,-2.154499e-12
1906,476.500000,4,7.660539e-14,1.539458e-16,-6.293190e-21,1.885447e-11
1907,476.750000,4,7.593925e-14,1.539499e-16,-2.752857e-21,8.610446e-12
1908,477.000000,4,7.727152e-14,1.231632e-16,1.698036e-20,-1.837641e-12
1909,477.250000,4,7.704948e-14,1.539581e-16,-1.793328e-21,4.497513e-12
1910,477.500000,4,7.660539e-14,1.539622e-16,-3.871205e-20,-1.467493e-12
1911,477.750000,4,7.638334e-14,1.231730e-16,6.332895e-21,1.487988e-11
1912,478.000000,4,7.727152e-14,1.539704e-16,-1.598775e-20,1.895772e-11
1913,478.250000,4,7.727152e-14,1.539745e-16,2.335958e-21,3.315104e-11
1914,478.500000,4,7.749357e-14,1.231829e-16,-1.220919e-20,1.547940e-11
1915,478.750000,4,7.704948e-14,1.231861e-16,8.523269e-21,1.922129e-11
1916,479.000000,4,7.682743e-14,1.539867e-16,-9.535738e-21,1.988010e-11
1917,479.250000,4,7.593925e-14,1.539908e-16,4.810882e-21,1.270917e-11
1918,479.500000,4,7.727152e-14,1.231959e-16,-1.366502e-20,1.921285e-11
1919,479.750000,4,7.727152e-14,1.539990e-16,-1.252021e-20,2.131029e-11
1920,480.000000,4,7.749357e-14,1.406130e-16,-1.758255e-20,9.541479e-12
1921,480.250000,4,7.638334e-14,1.232057e-16,-4.982936e-21,2.285172e-11
1922,480.500000,4,7.704948e-14,1.232090e-16,5.035876e-21,2.462786e-11
1923,480.750000,4,7.727152e-14,1.232122e-16,-2.959321e-20,2.132516e-11
1924,481.000000,4,7.727152e-14,1.232155e-16,-2.040820e-20,3.021428e-11
1925,481.250000,4,7.704948e-14,1.232187e-16,2.766092e-20,1.884048e-11
1926,481.500000,4,7.660539e-14,1.848330e-16,1.442603e-21,1.560174e-11
1927,481.750000,4,7.727152e-14,1.232253e-16,-2.435220e-21,9.824586e-12
1928,482.000000,4,7.660539e-14,1.232285e-16,-1.563040e-20,6.685319e-12
1929,482.250000,4,7.704948e-14,1.540397e-16,-3.288870e-20,3.706369e-11
1930,482.500000,4,7.704948e-14,1.540438e-16,2.523232e-20,1.445399e-11
1931,482.750000,4,7.660539e-14,1.540479e-16,-3.815619e-20,2.506595e-11
1932,483.000000,4,7.638334e-14,1.540519e-16,1.011807e-20,2.420952e-11
1933,483.250000,4,7.660539e-14,1.540560e-16,-2.727049e-20,7.774004e-12
1934,483.500000,4,7.660539e-14,1.232481e-16,1.420765e-20,1.524336e-11
1935,483.750000,4,7.704948e-14,1.540641e-16,-1.414810e-20,9.949819e-12
1936,484.000000,4,7.660539e-14,1.232546e-16,3.050642e-21,1.404254e-11
1937,484.250000,4,7.704948e-14,1.540723e-16,-6.174076e-21,2.489964e-11
1938,484.500000,4,7.727152e-14,1.540763e-16,-1.091878e-20,2.057288e-11
1939,484.750000,4,7.682743e-14,1.232643e-16,-7.788733e-21,1.108846e-11
1940,485.000000,4,7.571721e-14,1.791369e-16,1.860164e-20,1.305467e-11
1941,485.250000,4,7.660539e-14,1.540885e-16,-6.643915e-21,1.533307e-11
1942,485.500000,4,7.660539e-14,1.232741e-16,6.405687e-21,9.994672e-12
1943,485.750000,4,7.749357e-14,1.540967e-16,-1.263932e-20,1.277933e-11
1944,486.000000,4,7.682743e-14,1.541007e-16,2.263166e-20,8.863354e-12
1945,486.250000,4,7.727152e-14,1.541048e-16,-1.291064e-20,2.023737e-11
1946,486.500000,4,7.704948e-14,1.232871e-16,4.112742e-20,1.156386e-11
1947,486.750000,4,7.704948e-14,1.232903e-16,-1.804577e-20,1.863953e-11
1948,487.000000,4,7.660539e-14,1.232936e-16,2.940131e-20,1.129297e-11
1949,487.250000,4,7.638334e-14,1.232968e-16,3.190270e-20,1.640021e-11
1950,487.500000,4,7.682743e-14,1.541251e-16,5.874306e-20,1.081824e-11
1951,487.750000,4,7.682743e-14,1.281391e-16,-7.365216e-21,1.667844e-11
1952,488.000000,4,7.771561e-14,1.305986e-16,2.067952e-20,6.296297e-12
1953,488.250000,4,7.660539e-14,1.541373e-16,-4.632211e-23,8.181011e-12
1954,488.500000,4,7.704948e-14,1.541413e-16,6.544653e-21,1.742118e-11
1955,488.750000,4,7.682743e-14,1.541454e-16,-2.097730e-21,1.299028e-11
1956,489.000000,4,7.682743e-14,1.541494e-16,-2.613891e-20,2.234057e-11
1957,489.250000,4,7.638334e-14,1.233228e-16,2.153317e-20,1.247624e-11
1958,489.500000,4,7.682743e-14,1.233260e-16,-6.696854e-21,9.120260e-12
1959,489.750000,4,7.660539e-14,1.233293e-16,-2.450440e-20,2.038281e-11
1960,490.000000,4,7.638334e-14,1.233325e-16,1.412824e-20,8.277823e-12
1961,490.250000,4,7.704948e-14,1.541697e-16,-7.623297e-21,1.544298e-11
1962,490.500000,4,7.682743e-14,1.305509e-16,3.685255e-20,2.099454e-11
1963,490.750000,4,7.727152e-14,1.233422e-16,-2.580804e-22,1.167000e-11
1964,491.000000,4,7.616130e-14,1.541818e-16,6.169444e-20,1.619860e-11
1965,491.250000,4,7.660539e-14,1.850231e-16,2.302871e-21,5.970779e-12
1966,491.500000,4,7.616130e-14,1.541899e-16,4.387366e-21,1.898148e-11
1967,491.750000,4,7.682743e-14,1.541940e-16,-8.774732e-21,1.030442e-11
1968,492.000000,4,7.660539e-14,1.541980e-16,-7.954169e-21,2.418332e-11
1969,492.250000,4,7.682743e-14,1.542021e-16,1.879354e-21,1.684275e-11
1970,492.500000,4,7.682743e-14,1.542061e-16,-2.410073e-20,1.955769e-11
1971,492.750000,4,7.616130e-14,1.542102e-16,-2.539114e-20,1.023404e-11
1972,493.000000,4,7.660539e-14,1.255781e-16,4.776472e-20,3.523959e-11
1973,493.250000,4,7.682743e-14,1.233746e-16,6.140989e-21,2.212652e-11
1974,493.500000,4,7.593925e-14,1.501901e-16,-3.363647e-20,2.674128e-11
1975,493.750000,4,7.638334e-14,1.542264e-16,-2.470954e-20,-2.846390e-12
1976,494.000000,4,7.727152e-14,1.233843e-16,-5.836586e-21,9.597434e-12
1977,494.250000,4,7.571721e-14,1.233875e-16,4.935952e-20,2.304756e-11
1978,494.500000,4,7.660539e-14,1.772471e-16,-7.835055e-21,6.951106e-12
1979,494.750000,4,7.593925e-14,1.233940e-16,1.056144e-20,3.969602e-11
1980,495.000000,4,7.638334e-14,1.542465e-16,2.448455e-21,1.073919e-11
1981,495.250000,4,7.704948e-14,1.234004e-16,-1.476352e-20,9.096501e-12
1982,495.500000,4,7.616130e-14,1.353768e-16,6.346130e-21,1.447997e-11
1983,495.750000,4,7.704948e-14,1.542586e-16,9.668087e-21,2.095679e-11
1984,496.000000,4,7.616130e-14,1.234101e-16,-1.985233e-22,3.428036e-11
1985,496.250000,4,7.660539e-14,1.542667e-16,1.997145e-20,1.140021e-11
1986,496.500000,4,7.571721e-14,1.542707e-16,3.782532e-20,2.050182e-11
1987,496.750000,4,7.616130e-14,1.542747e-16,2.521247e-21,2.298073e-11
1988,497.000000,4,7.593925e-14,1.542787e-16,8.199014e-21,6.517675e-12
1989,497.250000,4,7.616130e-14,1.542828e-16,-2.616538e-20,6.345813e-12
1990,497.500000,4,7.660539e-14,1.394372e-16,1.575614e-20,7.104761e-12
1991,497.750000,4,7.660539e-14,1.542908e-16,-1.280476e-20,4.952483e-12
1992,498.000000,4,7.616130e-14,1.542948e-16,-1.710610e-20,1.478617e-11
1993,498.250000,4,7.704948e-14,1.851586e-16,7.649766e-21,1.163114e-11
1994,498.500000,4,7.682743e-14,1.234423e-16,-2.121553e-20,1.695244e-11
1995,498.750000,4,7.682743e-14,1.234455e-16,9.522503e-21,2.040101e-11
1996,499.000000,4,7.593925e-14,1.234487e-16,1.167979e-20,9.908296e-12
1997,499.250000,4,7.682743e-14,1.234520e-16,-1.026366e-20,1.563749e-11
1998,499.500000,4,7.616130e-14,1.543190e-16,-1.657008e-20,1.220490e-11
1999,499.750000,4,7.616130e-14,1.279105e-16,2.885206e-21,2.523115e-11
2000,500.000000,4,7.593925e-14,1.234616e-16,3.664741e-20,3.915535e-12
2001,500.250000,4,7.638334e-14,1.543310e-16,1.952808e-20,1.982969e-11
2002,500.500000,4,7.660539e-14,1.543351e-16,-3.637609e-20,2.001799e-11
2003,500.750000,4,7.638334e-14,1.234713e-16,-2.213535e-20,1.944556e-11
2004,501.000000,4,7.638334e-14,1.234745e-16,3.222696e-21,9.470646e-12
2005,501.250000,4,7.638334e-14,1.543471e-16,-1.950161e-20,5.378364e-12
2006,501.500000,4,7.616130e-14,1.543511e-16,3.061230e-20,7.806644e-12
2007,501.750000,4,7.616130e-14,1.543551e-16,3.022187e-20,7.575496e-12
2008,502.000000,4,7.616130e-14,1.543591e-16,1.553776e-20,2.671086e-11
2009,502.250000,4,7.682743e-14,1.852357e-16,2.228094e-20,1.719358e-11
2010,502.500000,4,7.704948e-14,1.543671e-16,2.245961e-20,3.562972e-11
2011,502.750000,4,7.638334e-14,1.234969e-16,2.970571e-20,4.586598e-11
2012,503.000000,4,7.616130e-14,1.543751e-16,-2.441837e-20,6.699752e-12
2013,503.250000,4,7.571721e-14,1.235033e-16,-1.373782e-20,1.243472e-11
2014,503.500000,4,7.660539e-14,1.543831e-16,5.320426e-21,3.220313e-12
2015,503.750000,4,7.660539e-14,1.543871e-16,-2.202286e-20,8.061551e-12
2016,504.000000,4,7.660539e-14,1.235129e-16,-6.610827e-21,-5.055067e-12
2017,504.250000,4,7.616130e-14,1.543951e-16,-4.612359e-21,1.110423e-11
2018,504.500000,4,7.638334e-14,1.235192e-16,2.779327e-20,2.004263e-11
2019,504.750000,4,7.593925e-14,1.235224e-16,-3.197549e-20,1.082578e-11
2020,505.000000,4,7.638334e-14,1.544070e-16,-1.792004e-20,8.940848e-12
2021,505.250000,4,7.616130e-14,1.235288e-16,1.899207e-21,1.332312e-11
2022,505.500000,4,7.660539e-14,1.359900e-16,2.297577e-20,1.064282e-11
2023,505.750000,4,7.616130e-14,1.544190e-16,-6.624062e-21,1.731193e-11
2024,506.000000,4,7.660539e-14,1.235384e-16,2.160596e-20,2.207567e-11
2025,506.250000,4,7.660539e-14,1.433463e-16,3.894366e-20,2.229705e-11
2026,506.500000,4,7.616130e-14,1.253208e-16,-1.228860e-20,2.163070e-11
2027,506.750000,4,7.616130e-14,1.235479e-16,6.604210e-21,1.775025e-11
2028,507.000000,4,7.616130e-14,1.544389e-16,1.738403e-20,1.824851e-11
2029,507.250000,4,7.638334e-14,1.544429e-16,4.301339e-20,2.069123e-11
2030,507.500000,4,7.682743e-14,1.544469e-16,1.905824e-20,2.193490e-11
2031,507.750000,4,7.682743e-14,1.235607e-16,3.037407e-20,2.267964e-11
2032,508.000000,4,7.571721e-14,1.544548e-16,-3.163800e-20,1.937650e-11
2033,508.250000,4,7.527312e-14,1.235671e-16,7.610062e-22,2.564504e-11
2034,508.500000,4,7.616130e-14,1.544628e-16,-5.260869e-21,1.346812e-11
2035,508.750000,4,7.571721e-14,1.544668e-16,5.377336e-20,1.662781e-11
2036,509.000000,4,7.638334e-14,1.544707e-16,2.306180e-20,1.695089e-11
2037,509.250000,4,7.616130e-14,1.301797e-16,-3.629007e-20,1.149281e-11
2038,509.500000,4,7.593925e-14,1.235829e-16,2.645654e-20,8.940404e-12
2039,509.750000,4,7.593925e-14,1.544826e-16,1.660317e-20,2.620837e-11
2040,510.000000,4,7.616130e-14,1.544866e-16,3.963849e-20,1.330691e-11
2041,510.250000,4,7.660539e-14,1.853887e-16,2.724402e-20,2.032152e-11
2042,510.500000,4,7.593925e-14,1.544945e-16,-9.198248e-22,1.978639e-11
2043,510.750000,4,7.549517e-14,1.544985e-16,4.692430e-20,1.765632e-11
2044,511.000000,4,7.638334e-14,1.342367e-16,4.579272e-21,3.183609e-11
2045,511.250000,4,7.549517e-14,1.545064e-16,2.892485e-20,1.590927e-11
2046,511.500000,4,7.616130e-14,1.236083e-16,1.158053e-20,1.753775e-11
2047,511.750000,4,7.616130e-14,1.236115e-16,1.660317e-20,1.134803e-11
2048,512.000000,4,7.638334e-14,1.545183e-16,-3.194241e-20,7.035261e-12
2049,512.250000,4,7.593925e-14,1.545223e-16,1.772152e-20,6.378231e-12
2050,512.500000,4,7.638334e-14,1.236210e-16,8.979873e-21,6.593170e-12
2051,512.750000,4,7.682743e-14,1.545302e-16,-1.139524e-20,2.573786e-11
2052,513.000000,4,7.638334e-14,1.260120e-16,4.656696e-20,1.652745e-11
2053,513.250000,4,7.682743e-14,1.545381e-16,1.355253e-20,6.823875e-12
2054,513.500000,4,7.682743e-14,1.545421e-16,-5.372704e-20,1.225620e-11
2055,513.750000,4,7.616130e-14,1.545460e-16,-1.318857e-20,2.248557e-11
2056,514.000000,4,7.571721e-14,1.545500e-16,8.007108e-22,8.110401e-12
2057,514.250000,4,7.660539e-14,1.545540e-16,-8.271806e-22,6.822543e-12
2058,514.500000,4,7.616130e-14,1.545579e-16,2.184419e-20,8.550716e-12
2059,514.750000,4,7.593925e-14,1.236495e-16,-1.408854e-20,8.972600e-12
2060,515.000000,4,7.638334e-14,1.545658e-16,-3.973114e-20,8.006928e-12
2061,515.250000,4,7.682743e-14,1.854837e-16,-2.071260e-21,2.221334e-12
2062,515.500000,4,7.571721e-14,1.545737e-16,6.994639e-21,1.063505e-11
2063,515.750000,4,7.682743e-14,1.545777e-16,1.999130e-20,1.397460e-11
2064,516.000000,4,7.616130e-14,1.236653e-16,-3.096964e-21,1.997291e-11
2065,516.250000,4,7.571721e-14,1.236685e-16,1.709286e-20,2.732192e-11
2066,516.500000,4,7.616130e-14,1.316670e-16,-4.003554e-21,1.491318e-11
2067,516.750000,4,7.682743e-14,1.545935e-16,-4.301339e-21,2.195844e-11
2068,517.000000,4,7.660539e-14,1.236780e-16,2.830943e-20,3.610001e-12
2069,517.250000,4,7.616130e-14,1.546014e-16,8.007108e-22,2.198219e-11
2070,517.500000,4,7.616130e-14,1.381876e-16,5.619534e-20,1.508393e-11
2071,517.750000,4,7.549517e-14,1.546093e-16,5.055728e-21,5.311085e-12
2072,518.000000,4,7.638334e-14,1.236906e-16,-9.112222e-21,7.876810e-12
2073,518.250000,4,7.616130e-14,1.546172e-16,3.683270e-20,1.958944e-11
2074,518.500000,4,7.593925e-14,1.236969e-16,1.304960e-20,9.790613e-12
2075,518.750000,4,7.549517e-14,1.422477e-16,-2.772709e-21,2.957523e-11
2076,519.000000,4,7.571721e-14,1.237033e-16,2.731020e-20,1.734080e-11
2077,519.250000,4,7.638334e-14,1.267048e-16,-2.887853e-20,1.180833e-11
2078,519.500000,4,7.682743e-14,1.546370e-16,4.691768e-21,5.460299e-12
2079,519.750000,4,7.616130e-14,1.546409e-16,-4.343691e-20,1.339040e-11
2080,520.000000,4,7.571721e-14,1.546449e-16,1.271211e-20,2.206746e-11
2081,520.250000,4,7.616130e-14,1.546488e-16,9.959255e-21,2.378142e-11
2082,520.500000,4,7.616130e-14,1.546527e-16,-2.360443e-20,1.888223e-11
2083,520.750000,4,7.660539e-14,1.546567e-16,-2.750872e-20,9.968915e-12
2084,521.000000,4,7.593925e-14,1.855928e-16,2.234049e-20,1.713296e-11
2085,521.250000,4,7.571721e-14,1.546646e-16,1.495543e-21,4.381162e-12
2086,521.500000,4,7.638334e-14,1.454540e-16,8.470329e-22,-4.130030e-13
2087,521.750000,4,7.549517e-14,1.237380e-16,6.935082e-21,2.007705e-11
2088,522.000000,4,7.660539e-14,1.237411e-16,2.412059e-20,2.494960e-11
2089,522.250000,4,7.616130e-14,1.546803e-16,1.025704e-21,1.433831e-11
2090,522.500000,4,7.527312e-14,1.546843e-16,1.704654e-20,1.268674e-11
2091,522.750000,4,7.527312e-14,1.237506e-16,2.077878e-21,8.236301e-12
2092,523.000000,4,7.638334e-14,1.405173e-16,3.190932e-20,2.126188e-11
2093,523.250000,4,7.616130e-14,1.856353e-16,8.873994e-21,2.196798e-11
2094,523.500000,4,7.682743e-14,1.547000e-16,2.305518e-20,9.815482e-12
2095,523.750000,4,7.616130e-14,1.388666e-16,3.836795e-20,1.902500e-11
2096,524.000000,4,7.571721e-14,1.237663e-16,-5.426305e-22,1.100942e-11
2097,524.250000,4,7.571721e-14,1.547118e-16,1.978616e-20,7.442269e-12
2098,524.500000,4,7.616130e-14,1.237726e-16,-1.755608e-20,1.181744e-11
2099,524.750000,4,7.527312e-14,1.237757e-16,3.871205e-21,1.316369e-11
2100,525.000000,4,7.660539e-14,1.547236e-16,-5.849821e-21,1.323897e-11
2101,525.250000,4,7.616130e-14,1.347498e-16,3.990319e-21,2.450595e-11
2102,525.500000,4,7.549517e-14,1.237851e-16,5.942466e-21,1.349187e-11
2103,525.750000,4,7.616130e-14,1.273896e-16,4.261635e-21,1.428058e-11
2104,526.000000,4,7.571721e-14,1.237914e-16,1.229521e-20,1.814748e-11
2105,526.250000,4,7.593925e-14,1.237946e-16,1.462455e-21,1.352896e-11
2106,526.500000,4,7.593925e-14,1.547471e-16,-1.673552e-20,1.233835e-11
2107,526.750000,4,7.549517e-14,1.502301e-16,-2.506026e-20,-3.728129e-13
2108,527.000000,4,7.638334e-14,1.238040e-16,2.088466e-20,7.582601e-12
2109,527.250000,4,7.549517e-14,1.238071e-16,2.129494e-20,6.424861e-12
2110,527.500000,4,7.638334e-14,1.238102e-16,-1.216948e-20,1.314304e-11
2111,527.750000,4,7.593925e-14,1.547667e-16,-3.216078e-21,7.822409e-12
2112,528.000000,4,7.638334e-14,1.547706e-16,-2.713152e-22,6.749268e-12
2113,528.250000,4,7.549517e-14,1.547746e-16,5.231752e-20,1.514255e-11
2114,528.500000,4,7.527312e-14,1.547785e-16,-6.154224e-22,2.433587e-11
2115,528.750000,4,7.638334e-14,1.547824e-16,1.400913e-20,2.609912e-12
2116,529.000000,4,7.593925e-14,1.238291e-16,8.993108e-21,6.873613e-12
2117,529.250000,4,7.571721e-14,1.238322e-16,3.121449e-20,1.000577e-11
2118,529.500000,4,7.571721e-14,1.547942e-16,-9.185014e-21,1.928679e-12
2119,529.750000,4,7.571721e-14,1.238385e-16,1.130260e-20,1.823897e-11
2120,530.000000,4,7.571721e-14,1.238416e-16,-4.943231e-21,5.174972e-12
2121,530.250000,4,7.571721e-14,1.548059e-16,7.160075e-21,9.517498e-12
2122,530.500000,4,7.571721e-14,1.803299e-16,-5.955700e-23,2.153988e-11
2123,530.750000,4,7.571721e-14,1.548137e-16,-3.042039e-20,2.522138e-11
2124,531.000000,4,7.616130e-14,1.892903e-16,9.098987e-21,1.193667e-11
2125,531.250000,4,7.527312e-14,1.238572e-16,-6.478479e-21,1.040190e-11
2126,531.500000,4,7.527312e-14,1.548255e-16,-2.339267e-20,2.012435e-11
2127,531.750000,4,7.571721e-14,1.238635e-16,7.216985e-20,1.628853e-11
2128,532.000000,4,7.660539e-14,1.548333e-16,3.284900e-20,2.258815e-11
2129,532.250000,4,7.571721e-14,1.238698e-16,-8.721792e-21,1.482636e-11
2130,532.500000,4,7.616130e-14,1.248032e-16,-2.610582e-20,1.290501e-11
2131,532.750000,4,7.616130e-14,1.548450e-16,-2.223461e-21,2.706346e-11
2132,533.000000,4,7.593925e-14,1.548489e-16,-2.878589e-21,1.923905e-11
2133,533.250000,4,7.593925e-14,1.548528e-16,2.269784e-20,1.789036e-11
2134,533.500000,4,7.616130e-14,1.443566e-16,-3.156521e-21,2.502909e-11
2135,533.750000,4,7.527312e-14,1.238885e-16,7.576974e-21,6.173950e-12
2136,534.000000,4,7.505108e-14,1.548646e-16,4.802280e-20,6.881384e-12
2137,534.250000,4,7.527312e-14,1.255831e-16,-7.477713e-21,6.775247e-12
2138,534.500000,4,7.571721e-14,1.548724e-16,3.090347e-21,2.117262e-11
2139,534.750000,4,7.527312e-14,1.239010e-16,3.016893e-20,1.033440e-11
2140,535.000000,4,7.593925e-14,1.239041e-16,3.079759e-20,1.509703e-11
2141,535.250000,4,7.527312e-14,1.239073e-16,1.282461e-20,2.039413e-11
2142,535.500000,4,7.638334e-14,1.239104e-16,1.813842e-20,2.504397e-11
2143,535.750000,4,7.616130e-14,1.239135e-16,3.156521e-21,9.170886e-12
2144,536.000000,4,7.482903e-14,1.548958e-16,5.022641e-21,1.380895e-11
2145,536.250000,4,7.527312e-14,1.239198e-16,1.720536e-22,2.254219e-11
2146,536.500000,4,7.593925e-14,1.239229e-16,-1.376429e-21,2.374567e-11
2147,536.750000,4,7.571721e-14,1.239260e-16,4.289428e-20,4.887646e-12
2148,537.000000,4,7.616130e-14,1.549114e-16,1.573628e-20,7.597256e-12
2149,537.250000,4,7.593925e-14,1.239322e-16,-2.117582e-21,1.461253e-11
2150,537.500000,4,7.549517e-14,1.255162e-16,1.680169e-20,2.187561e-11
2151,537.750000,4,7.593925e-14,1.394308e-16,-5.001465e-20,1.004685e-11
2152,538.000000,4,7.549517e-14,1.442503e-16,-4.910144e-21,6.986189e-12
2153,538.250000,4,7.549517e-14,1.549309e-16,2.746901e-20,1.965850e-11
2154,538.500000,4,7.549517e-14,1.549348e-16,6.233633e-21,7.140066e-12
2155,538.750000,4,7.571721e-14,1.549387e-16,-7.351981e-21,-1.476819e-12
2156,539.000000,4,7.593925e-14,1.549426e-16,4.126639e-20,1.194156e-11
2157,539.250000,4,7.549517e-14,1.239572e-16,1.188493e-20,9.509726e-12
2158,539.500000,4,7.527312e-14,1.239603e-16,1.879354e-20,9.178880e-12
2159,539.750000,4,7.482903e-14,1.549542e-16,9.290893e-21,1.410028e-11
2160,540.000000,4,7.527312e-14,1.549581e-16,-7.682854e-21,1.636291e-11
2161,540.250000,4,7.527312e-14,1.239696e-16,-1.518042e-20,7.067014e-12
2162,540.500000,4,7.660539e-14,1.239727e-16,6.504948e-21,1.259459e-11
2163,540.750000,4,7.571721e-14,1.549698e-16,-3.163139e-21,1.619482e-11
2164,541.000000,4,7.505108e-14,1.549736e-16,-1.978616e-21,1.812417e-11
2165,541.250000,4,7.527312e-14,1.239820e-16,-2.805797e-21,2.437295e-11
2166,541.500000,4,7.638334e-14,1.549814e-16,-3.294164e-20,5.266232e-12
2167,541.750000,4,7.482903e-14,1.239882e-16,-3.421219e-21,1.113931e-11
2168,542.000000,4,7.527312e-14,1.549891e-16,5.884232e-20,7.692513e-12
2169,542.250000,4,7.527312e-14,1.490366e-16,1.813842e-20,2.534239e-11
