step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
2394,2394.000000,4,1.115552e-12,3.446132e-13,3.644725e-16,-2.061665e-20,7.233991e-11
2395,2395.000000,4,1.193712e-12,3.452794e-13,3.644479e-16,-2.209234e-20,2.401990e-11
2396,2396.000000,4,1.186606e-12,3.399503e-13,3.644233e-16,-2.210227e-21,1.444933e-11
2397,2397.000000,4,1.278977e-12,3.437250e-13,2.915418e-16,-4.513759e-20,1.209077e-11
2398,2398.000000,4,1.158185e-12,3.437250e-13,3.643744e-16,1.040593e-20,1.636247e-11
2399,2399.000000,4,1.350031e-12,3.443912e-13,3.643499e-16,3.655146e-20,2.906964e-11
2400,2400.000000,4,1.129763e-12,3.423928e-13,3.643539e-16,2.244637e-20,3.689138e-11
2401,2401.000000,4,1.548983e-12,3.466116e-13,3.643012e-16,2.372354e-20,-1.241673e-12
2402,2402.000000,4,1.264766e-12,3.497203e-13,3.643052e-16,1.971668e-20,1.877520e-11
2403,2403.000000,4,1.634248e-12,3.490541e-13,3.642526e-16,-2.448455e-21,-2.706768e-11
2404,2404.000000,4,1.612932e-12,3.517187e-13,3.642566e-16,1.820790e-20,2.965361e-11
2405,2405.000000,4,1.080025e-12,3.497203e-13,3.642324e-16,4.026384e-20,-1.067191e-11
2406,2406.000000,4,1.023182e-12,3.514966e-13,3.641801e-16,-8.879618e-20,1.775913e-12
2407,2407.000000,4,1.364242e-12,3.499423e-13,3.641559e-16,1.343341e-20,-1.552358e-11
2408,2408.000000,4,1.250555e-12,3.501643e-13,3.641318e-16,8.878957e-20,6.719825e-11
2409,2409.000000,4,1.286082e-12,3.477219e-13,3.641077e-16,-2.495438e-20,-3.767209e-12
2410,2410.000000,4,1.115552e-12,3.521627e-13,2.912894e-16,8.649000e-21,-2.852785e-11
2411,2411.000000,4,1.143974e-12,3.486100e-13,4.368713e-16,-6.051653e-21,3.781730e-11
2412,2412.000000,4,1.271871e-12,3.497203e-13,3.640353e-16,1.437309e-20,3.098410e-12
2413,2413.000000,4,1.371347e-12,3.499423e-13,3.640393e-16,3.281922e-20,-2.847811e-11
2414,2414.000000,4,1.328715e-12,3.503864e-13,3.640151e-16,-5.330352e-21,-5.295009e-11
2415,2415.000000,4,1.222134e-12,3.508305e-13,4.367552e-16,2.373677e-20,-3.229861e-12
2416,2416.000000,4,1.541878e-12,3.517187e-13,2.911733e-16,4.223584e-20,4.365930e-11
2417,2417.000000,4,1.463718e-12,3.506084e-13,3.639141e-16,3.150896e-20,-1.045386e-11
2418,2418.000000,4,1.271871e-12,3.483880e-13,3.639180e-16,2.484851e-20,1.428013e-11
2419,2419.000000,4,1.485034e-12,3.508305e-13,3.638654e-16,-2.824987e-20,2.493294e-11
2420,2420.000000,4,1.108447e-12,3.477219e-13,3.638692e-16,4.365859e-20,-2.584910e-11
2421,2421.000000,4,1.406875e-12,3.479439e-13,2.910758e-16,-4.015135e-20,-7.814505e-11
2422,2422.000000,4,1.975309e-12,3.466116e-13,2.910562e-16,-9.151926e-21,1.774580e-11
2423,2423.000000,4,1.513456e-12,3.452794e-13,3.637675e-16,1.651053e-21,-1.850520e-12
2424,2424.000000,4,1.172396e-12,3.450573e-13,3.637429e-16,4.983598e-20,-1.242961e-11
2425,2425.000000,4,1.826095e-12,3.455014e-13,3.637466e-16,-2.839546e-20,-1.709788e-11
2426,2426.000000,4,1.271871e-12,3.446132e-13,3.636936e-16,-1.554438e-20,-2.068345e-11
2427,2427.000000,4,1.158185e-12,3.457234e-13,3.636688e-16,-2.404779e-20,1.460254e-11
2428,2428.000000,4,1.193712e-12,3.450573e-13,3.636441e-16,5.454760e-20,-2.092193e-11
2429,2429.000000,4,1.293188e-12,3.448353e-13,2.909181e-16,-3.649521e-20,5.784528e-11
2430,2430.000000,4,1.506351e-12,3.455014e-13,3.636228e-16,-3.261077e-20,1.343414e-11
2431,2431.000000,4,1.165290e-12,3.439471e-13,3.635695e-16,3.302436e-20,2.803979e-12
2432,2432.000000,4,1.712408e-12,3.441691e-13,2.908584e-16,2.675764e-20,-2.599743e-11
2433,2433.000000,4,1.392664e-12,3.443912e-13,3.635481e-16,-3.339163e-20,-2.962608e-11
2434,2434.000000,4,1.314504e-12,3.397282e-13,3.634945e-16,-7.626605e-21,3.905987e-11
2435,2435.000000,4,2.025047e-12,3.443912e-13,3.634694e-16,-1.762556e-20,-3.452127e-11
2436,2436.000000,4,1.669775e-12,3.461675e-13,3.634443e-16,5.111976e-21,-1.442224e-11
2437,2437.000000,4,1.527667e-12,3.406164e-13,2.907581e-16,7.786086e-20,3.920819e-11
2438,2438.000000,4,1.286082e-12,3.417266e-13,3.633939e-16,-6.331240e-20,3.789458e-11
2439,2439.000000,4,1.151079e-12,3.421707e-13,4.360424e-16,5.070286e-20,3.335376e-11
2440,2440.000000,4,1.186606e-12,3.410605e-13,3.633433e-16,-1.756270e-20,2.980727e-11
2441,2441.000000,4,1.534772e-12,3.403944e-13,3.633466e-16,3.017555e-21,5.170886e-11
2442,2442.000000,4,1.520561e-12,3.412826e-13,3.633212e-16,1.356576e-22,3.832046e-11
2443,2443.000000,4,1.136868e-12,3.421707e-13,2.906366e-16,1.114047e-20,-2.574341e-11
2444,2444.000000,4,1.676881e-12,3.419487e-13,3.632416e-16,-1.821121e-20,4.717693e-11
2445,2445.000000,4,1.556089e-12,3.379519e-13,2.905958e-16,-5.518949e-21,-9.615864e-12
2446,2446.000000,4,1.165290e-12,3.377298e-13,3.631904e-16,-4.956797e-20,2.980771e-11
2447,2447.000000,4,1.300293e-12,3.383960e-13,3.631648e-16,-2.923918e-20,2.263700e-11
2448,2448.000000,4,1.698197e-12,3.357314e-13,3.631679e-16,-1.459147e-20,8.618439e-12
2449,2449.000000,4,1.115552e-12,3.401723e-13,3.631134e-16,5.911694e-20,-1.998179e-11
2450,2450.000000,4,1.321609e-12,3.377298e-13,3.631164e-16,1.297019e-20,2.186251e-12
2451,2451.000000,4,1.179501e-12,3.399503e-13,3.630618e-16,-1.520027e-20,-1.364464e-11
2452,2452.000000,4,1.357137e-12,3.381739e-13,2.904518e-16,2.106994e-20,-6.923617e-11
2453,2453.000000,4,1.364242e-12,3.361755e-13,2.904311e-16,9.529121e-22,-6.909318e-11
2454,2454.000000,4,1.186606e-12,3.372858e-13,3.630130e-16,-2.408088e-20,1.606715e-12
2455,2455.000000,4,1.300293e-12,3.366196e-13,3.629870e-16,5.456083e-21,6.326895e-11
2456,2456.000000,4,1.250555e-12,3.339551e-13,3.629321e-16,4.397292e-21,-2.256728e-11
2457,2457.000000,4,1.463718e-12,3.359535e-13,3.629349e-16,3.096964e-21,-2.874234e-11
2458,2458.000000,4,1.705303e-12,3.363976e-13,3.629088e-16,8.056739e-21,9.875656e-12
2459,2459.000000,4,1.307399e-12,3.350653e-13,3.628827e-16,3.714041e-20,3.333112e-11
2460,2460.000000,4,1.186606e-12,3.346212e-13,3.628275e-16,-2.352502e-21,3.162270e-11
2461,2461.000000,4,1.364242e-12,3.317346e-13,3.628013e-16,-2.856089e-20,1.327072e-11
2462,2462.000000,4,1.421085e-12,3.270717e-13,3.628040e-16,3.683601e-20,-2.979350e-11
2463,2463.000000,4,1.143974e-12,3.259615e-13,3.627486e-16,1.152428e-20,5.403589e-11
2464,2464.000000,4,1.200817e-12,3.261835e-13,3.627513e-16,1.909464e-20,-1.287903e-11
2465,2465.000000,4,1.513456e-12,3.257394e-13,3.626959e-16,2.427941e-20,-1.581402e-12
2466,2466.000000,4,1.591616e-12,3.261835e-13,2.901588e-16,2.780319e-20,1.296518e-11
2467,2467.000000,4,1.897149e-12,3.248513e-13,3.626720e-16,-7.706015e-21,6.105250e-11
2468,2468.000000,4,1.101341e-12,3.226308e-13,3.626165e-16,4.453540e-21,2.379208e-11
2469,2469.000000,4,1.222134e-12,3.270717e-13,3.625900e-16,-1.242955e-19,6.726175e-12
2470,2470.000000,4,1.094236e-12,3.270717e-13,3.625635e-16,-7.504183e-21,6.030287e-12
2471,2471.000000,4,1.186606e-12,3.250733e-13,3.625370e-16,-5.717803e-20,-5.797052e-11
2472,2472.000000,4,1.207923e-12,3.266276e-13,2.900316e-16,-4.035649e-20,6.127499e-11
2473,2473.000000,4,1.442402e-12,3.248513e-13,3.625130e-16,7.140223e-21,-1.342570e-11
2474,2474.000000,4,1.371347e-12,3.264056e-13,4.349838e-16,1.361208e-20,2.110889e-11
2475,2475.000000,4,1.449507e-12,3.266276e-13,3.624310e-16,1.679838e-20,7.210232e-12
2476,2476.000000,4,1.584510e-12,3.268497e-13,3.624336e-16,4.237812e-20,-2.700062e-11
2477,2477.000000,4,1.364242e-12,3.237410e-13,3.623782e-16,3.133360e-21,-3.233191e-11
2478,2478.000000,4,1.158185e-12,3.261835e-13,3.623808e-16,-3.405999e-20,-1.976197e-12
2479,2479.000000,4,1.101341e-12,3.292921e-13,3.623254e-16,-1.958433e-20,2.795231e-11
2480,2480.000000,4,1.243450e-12,3.241851e-13,3.622991e-16,4.175608e-21,-2.043521e-11
2481,2481.000000,4,1.328715e-12,3.226308e-13,2.898413e-16,-3.153874e-20,4.504086e-11
2482,2482.000000,4,1.236344e-12,3.252953e-13,3.622754e-16,-2.692307e-20,-4.429479e-11
2483,2483.000000,4,1.271871e-12,3.239631e-13,3.622202e-16,-1.622928e-20,-5.409007e-13
2484,2484.000000,4,1.179501e-12,3.277378e-13,3.622229e-16,-2.381618e-20,5.854428e-12
2485,2485.000000,4,1.222134e-12,3.241851e-13,2.897573e-16,-5.619534e-20,4.089218e-11
2486,2486.000000,4,1.563194e-12,3.248513e-13,2.897364e-16,2.318091e-20,3.125944e-11
2487,2487.000000,4,1.278977e-12,3.255174e-13,3.621443e-16,3.159168e-20,-8.274270e-12
2488,2488.000000,4,1.236344e-12,3.257394e-13,3.621182e-16,2.288312e-20,6.828893e-11
2489,2489.000000,4,1.385558e-12,3.259615e-13,3.620921e-16,-3.256114e-20,1.834666e-11
2490,2490.000000,4,1.264766e-12,3.255174e-13,2.896529e-16,-7.818511e-21,2.814771e-11
2491,2491.000000,4,1.683986e-12,3.252953e-13,2.896321e-16,1.525983e-20,-2.670264e-11
2492,2492.000000,4,1.925571e-12,3.246292e-13,3.620141e-16,4.046568e-21,1.906031e-11
2493,2493.000000,4,1.314504e-12,3.239631e-13,3.619882e-16,3.536363e-20,2.928369e-11
2494,2494.000000,4,1.413980e-12,3.257394e-13,3.619336e-16,1.998137e-20,2.542144e-11
2495,2495.000000,4,1.278977e-12,3.241851e-13,2.895491e-16,-2.296253e-20,3.650946e-11
2496,2496.000000,4,1.215028e-12,3.248513e-13,2.895285e-16,-1.420104e-20,1.072920e-12
2497,2497.000000,4,1.257661e-12,3.244072e-13,3.618562e-16,-5.699936e-20,-2.832046e-11
2498,2498.000000,4,1.101341e-12,3.219647e-13,2.894872e-16,-9.748158e-20,1.028511e-11
2499,2499.000000,4,1.080025e-12,3.217426e-13,3.618047e-16,-2.112950e-20,-1.139222e-11
2500,2500.000000,4,1.151079e-12,3.219647e-13,2.894233e-16,-5.005766e-20,-6.663736e-11
2501,2501.000000,4,1.293188e-12,3.248513e-13,3.617534e-16,5.681738e-20,-1.663292e-11
2502,2502.000000,4,1.158185e-12,3.221867e-13,2.894050e-16,1.739065e-20,5.995249e-11
2503,2503.000000,4,1.492140e-12,3.241851e-13,3.617023e-16,-3.800399e-20,4.122347e-11
2504,2504.000000,4,1.129763e-12,3.228529e-13,3.616767e-16,4.837683e-20,-4.857315e-11
2505,2505.000000,4,1.193712e-12,3.230749e-13,3.616512e-16,3.980393e-21,2.553380e-11
2506,2506.000000,4,1.321609e-12,3.250733e-13,2.893233e-16,4.196453e-20,2.186651e-11
2507,2507.000000,4,1.001865e-12,3.217426e-13,3.616287e-16,2.418014e-20,-1.186429e-11
2508,2508.000000,4,1.080025e-12,3.255174e-13,3.615749e-16,-1.045490e-19,1.528422e-11
2509,2509.000000,4,1.080025e-12,3.244072e-13,3.615779e-16,1.568665e-20,-5.181722e-11
2510,2510.000000,4,1.072920e-12,3.246292e-13,3.615525e-16,1.223235e-20,1.949063e-11
2511,2511.000000,4,1.826095e-12,3.208545e-13,3.614989e-16,-4.252039e-20,9.556356e-12
2512,2512.000000,4,1.975309e-12,3.226308e-13,3.615019e-16,-7.992219e-20,-2.267031e-11
2513,2513.000000,4,1.456613e-12,3.199663e-13,3.614484e-16,4.357587e-20,1.725331e-11
2514,2514.000000,4,1.421085e-12,3.219647e-13,3.614232e-16,2.079201e-20,-1.723066e-13
2515,2515.000000,4,1.342926e-12,3.201883e-13,3.613980e-16,-1.561717e-21,-4.035705e-11
2516,2516.000000,4,1.627143e-12,3.217426e-13,3.614010e-16,-2.451763e-20,-1.965983e-12
2517,2517.000000,4,1.364242e-12,3.219647e-13,3.613477e-16,-1.119010e-20,2.944311e-12
2518,2518.000000,4,1.620037e-12,3.204104e-13,3.613508e-16,-2.729365e-20,3.006484e-12
2519,2519.000000,4,1.314504e-12,3.217426e-13,3.613257e-16,-8.414081e-21,-2.156009e-11
2520,2520.000000,4,1.428191e-12,3.235190e-13,3.303761e-16,6.418922e-22,-4.220757e-11
2521,2521.000000,4,1.350031e-12,3.193001e-13,3.612476e-16,-2.642346e-20,1.608891e-11
2522,2522.000000,4,1.541878e-12,3.206324e-13,3.612227e-16,1.815827e-20,-1.397060e-11
2523,2523.000000,4,1.008971e-12,3.195222e-13,3.612258e-16,3.203505e-20,1.493428e-11
2524,2524.000000,4,1.307399e-12,3.179679e-13,3.612009e-16,1.999792e-20,-5.473044e-11
2525,2525.000000,4,1.122658e-12,3.179679e-13,3.611480e-16,-1.941889e-20,2.862866e-11
2526,2526.000000,4,1.215028e-12,3.170797e-13,3.611231e-16,-2.430257e-20,-3.730349e-14
2527,2527.000000,4,2.017941e-12,3.166356e-13,3.611263e-16,-2.220153e-20,-4.825607e-11
2528,2528.000000,4,1.797673e-12,3.206324e-13,3.610736e-16,2.309488e-20,4.190159e-11
2529,2529.000000,4,1.620037e-12,3.170797e-13,3.610489e-16,-2.838553e-20,3.705924e-12
2530,2530.000000,4,1.165290e-12,3.170797e-13,3.610242e-16,2.877927e-20,4.332401e-11
2531,2531.000000,4,1.399769e-12,3.181899e-13,3.609996e-16,2.595362e-20,-5.074741e-11
2532,2532.000000,4,1.044498e-12,3.161915e-13,3.610029e-16,1.028020e-20,3.603029e-11
2533,2533.000000,4,1.449507e-12,3.181899e-13,3.609783e-16,-1.301651e-20,-3.087397e-11
2534,2534.000000,4,1.001865e-12,3.157474e-13,4.331446e-16,-4.595154e-20,5.032996e-11
2535,2535.000000,4,1.250555e-12,3.179679e-13,3.609294e-16,1.196103e-20,2.508838e-11
2536,2536.000000,4,1.271871e-12,3.173017e-13,3.608773e-16,1.957109e-20,-1.049960e-11
2537,2537.000000,4,1.207923e-12,3.170797e-13,3.608531e-16,-3.878154e-20,-6.485568e-11
2538,2538.000000,4,1.428191e-12,3.181899e-13,3.608564e-16,-2.151000e-20,3.904210e-11
2539,2539.000000,4,1.030287e-12,3.170797e-13,3.608322e-16,2.754511e-20,1.532996e-11
2540,2540.000000,4,1.207923e-12,3.175238e-13,3.607806e-16,-9.625074e-21,2.511102e-11
2541,2541.000000,4,1.861622e-12,3.159695e-13,3.607840e-16,-5.800852e-20,2.932055e-11
2542,2542.000000,4,1.236344e-12,3.184120e-13,3.607600e-16,-3.764003e-20,-2.966294e-11
2543,2543.000000,4,1.087130e-12,3.164136e-13,3.607360e-16,1.694066e-21,-2.612266e-11
2544,2544.000000,4,1.001865e-12,3.159695e-13,3.606847e-16,1.805239e-20,-8.880008e-12
2545,2545.000000,4,1.051603e-12,3.179679e-13,4.328259e-16,-1.267241e-20,-2.508438e-11
2546,2546.000000,4,1.044498e-12,3.181899e-13,3.606370e-16,-4.033333e-20,-3.767919e-11
2547,2547.000000,4,1.207923e-12,3.148592e-13,3.606406e-16,-8.844215e-21,-4.142375e-11
2548,2548.000000,4,1.058709e-12,3.188561e-13,2.884935e-16,1.205037e-20,-8.121948e-12
2549,2549.000000,4,1.605827e-12,3.159695e-13,3.605933e-16,2.071922e-20,-5.876322e-11
2550,2550.000000,4,1.044498e-12,3.197442e-13,2.884558e-16,-3.479453e-20,-1.976064e-11
2551,2551.000000,4,1.371347e-12,3.159695e-13,3.605462e-16,1.231837e-20,3.814726e-12
2552,2552.000000,4,1.364242e-12,3.175238e-13,3.604956e-16,-2.647640e-20,-3.395506e-12
2553,2553.000000,4,1.485034e-12,3.181899e-13,2.883994e-16,-1.620612e-20,5.195799e-11
2554,2554.000000,4,9.805490e-13,3.146372e-13,3.604489e-16,-1.685132e-20,1.764944e-11
2555,2555.000000,4,1.861622e-12,3.170797e-13,3.604527e-16,1.525321e-21,4.028466e-11
2556,2556.000000,4,1.612932e-12,3.159695e-13,4.324829e-16,-1.734432e-20,3.552003e-11
2557,2557.000000,4,1.442402e-12,3.177458e-13,3.604063e-16,1.637487e-20,-2.143619e-11
2558,2558.000000,4,1.072920e-12,3.188561e-13,2.883066e-16,1.071364e-20,-2.632561e-12
2559,2559.000000,4,9.094947e-13,3.166356e-13,3.603332e-16,1.894574e-20,2.384981e-11
2560,2560.000000,4,1.378453e-12,3.173017e-13,3.603372e-16,-4.834043e-21,1.235234e-11
2561,2561.000000,4,9.166001e-13,3.166356e-13,3.603142e-16,1.076989e-20,1.172884e-11
2562,2562.000000,4,1.264766e-12,3.157474e-13,3.602645e-16,3.497320e-21,-2.114664e-11
2563,2563.000000,4,1.087130e-12,3.175238e-13,2.882148e-16,9.231336e-22,3.792744e-11
2564,2564.000000,4,1.264766e-12,3.168577e-13,3.602458e-16,4.486297e-20,-6.860734e-12
2565,2565.000000,4,1.094236e-12,3.148592e-13,3.601964e-16,2.494115e-20,1.216449e-11
2566,2566.000000,4,1.286082e-12,3.155254e-13,4.322405e-16,-9.290893e-21,-1.552625e-11
2567,2567.000000,4,1.136868e-12,3.166356e-13,2.881423e-16,3.010937e-21,-4.936496e-12
2568,2568.000000,4,1.307399e-12,3.166356e-13,2.881242e-16,2.362428e-20,1.864242e-11
2569,2569.000000,4,1.165290e-12,3.157474e-13,3.601328e-16,2.138096e-20,-4.194867e-11
2570,2570.000000,4,9.308110e-13,3.141931e-13,3.601104e-16,4.350639e-20,-1.155476e-11
2571,2571.000000,4,9.592327e-13,3.135270e-13,3.600880e-16,1.269888e-20,-2.078471e-11
2572,2572.000000,4,9.450218e-13,3.150813e-13,2.880526e-16,2.925903e-20,7.682299e-12
2573,2573.000000,4,1.229239e-12,3.130829e-13,3.600170e-16,-1.514071e-20,8.899903e-11
2574,2574.000000,4,1.271871e-12,3.168577e-13,3.599949e-16,-5.929231e-20,-5.380185e-11
2575,2575.000000,4,1.080025e-12,3.157474e-13,3.599991e-16,-2.442168e-20,7.060841e-11
2576,2576.000000,4,9.876544e-13,3.148592e-13,4.319408e-16,-2.526540e-20,-6.363354e-12
2577,2577.000000,4,9.734435e-13,3.177458e-13,3.599287e-16,1.213639e-20,3.819611e-12
2578,2578.000000,4,8.810730e-13,3.150813e-13,3.599330e-16,8.764806e-21,9.493295e-12
2579,2579.000000,4,1.065814e-12,3.150813e-13,3.599111e-16,-3.954585e-20,-1.129274e-11
2580,2580.000000,4,1.314504e-12,3.141931e-13,3.598892e-16,3.900984e-20,2.861267e-11
2581,2581.000000,4,1.172396e-12,3.208545e-13,3.598411e-16,1.587194e-20,6.019629e-12
2582,2582.000000,4,1.186606e-12,3.255174e-13,3.598456e-16,-3.092994e-20,9.493295e-12
2583,2583.000000,4,1.008971e-12,3.279599e-13,3.597977e-16,1.284777e-20,5.868639e-12
2584,2584.000000,4,1.222134e-12,3.259615e-13,3.598022e-16,3.683932e-20,-4.811440e-11
2585,2585.000000,4,1.065814e-12,3.268497e-13,2.878244e-16,2.805797e-20,1.211387e-11
2586,2586.000000,4,9.379164e-13,3.290701e-13,3.597329e-16,-2.606612e-20,1.422418e-11
2587,2587.000000,4,1.719513e-12,3.272937e-13,3.597113e-16,-1.405214e-20,8.177903e-12
2588,2588.000000,4,1.030287e-12,3.257394e-13,3.596898e-16,2.334965e-20,2.540412e-11
2589,2589.000000,4,9.521273e-13,3.286260e-13,3.596683e-16,-1.058791e-21,3.550671e-11
2590,2590.000000,4,9.450218e-13,3.270717e-13,3.596728e-16,2.491137e-20,2.869616e-11
2591,2591.000000,4,1.058709e-12,3.286260e-13,2.877210e-16,-4.477363e-20,-2.400746e-11
2592,2592.000000,4,1.030287e-12,3.288481e-13,3.596037e-16,-4.850587e-21,4.276135e-12
2593,2593.000000,4,1.563194e-12,3.268497e-13,3.595821e-16,2.992409e-20,5.806333e-11
2594,2594.000000,4,1.236344e-12,3.248513e-13,3.595605e-16,-1.806232e-20,-6.814593e-11
2595,2595.000000,4,9.521273e-13,3.272937e-13,4.314465e-16,5.135799e-20,-4.671596e-11
2596,2596.000000,4,1.016076e-12,3.257394e-13,3.595171e-16,1.580246e-20,8.505197e-12
2597,2597.000000,4,9.663381e-13,3.248513e-13,3.594953e-16,7.977330e-21,2.476375e-11
2598,2598.000000,4,1.108447e-12,3.275158e-13,3.594735e-16,2.997372e-20,5.204281e-12
2599,2599.000000,4,1.207923e-12,3.248513e-13,3.594778e-16,-3.107221e-20,4.953282e-11
2600,2600.000000,4,1.115552e-12,3.266276e-13,3.594559e-16,2.623155e-20,-3.824452e-11
2601,2601.000000,4,1.271871e-12,3.248513e-13,4.313207e-16,-1.605723e-20,-2.592593e-11
2602,2602.000000,4,1.172396e-12,3.235190e-13,3.593856e-16,-3.050642e-21,-6.392664e-12
2603,2603.000000,4,1.193712e-12,3.275158e-13,3.593635e-16,9.853375e-21,-3.512568e-11
2604,2604.000000,4,1.293188e-12,3.246292e-13,4.312096e-16,-1.981594e-20,-1.760370e-12
2605,2605.000000,4,1.307399e-12,3.284040e-13,3.593454e-16,4.857535e-20,-3.778222e-11
2606,2606.000000,4,1.314504e-12,3.241851e-13,4.311561e-16,-1.947845e-20,2.410516e-11
2607,2607.000000,4,1.101341e-12,3.259615e-13,3.592744e-16,-1.320511e-20,-3.930278e-11
2608,2608.000000,4,1.016076e-12,3.286260e-13,3.592784e-16,-8.754880e-21,9.656720e-12
2609,2609.000000,4,1.023182e-12,3.248513e-13,3.592294e-16,1.992844e-20,4.892975e-12
2610,2610.000000,4,1.165290e-12,3.244072e-13,3.592333e-16,-4.257002e-20,3.416867e-11
2611,2611.000000,4,1.413980e-12,3.248513e-13,4.310210e-16,6.418922e-21,8.225420e-12
2612,2612.000000,4,1.044498e-12,3.235190e-13,2.873504e-16,2.851788e-20,3.791856e-11
2613,2613.000000,4,1.058709e-12,3.206324e-13,3.591652e-16,6.342821e-21,-1.010214e-11
2614,2614.000000,4,1.080025e-12,3.221867e-13,3.591157e-16,5.498435e-20,-6.422152e-11
2615,2615.000000,4,1.804779e-12,3.232969e-13,3.590928e-16,1.917736e-20,-8.610890e-13
2616,2616.000000,4,9.734435e-13,3.199663e-13,3.590964e-16,-3.281260e-20,2.855050e-11
2617,2617.000000,4,1.350031e-12,3.221867e-13,3.590467e-16,-1.431684e-20,-1.586331e-11
2618,2618.000000,4,1.030287e-12,3.224088e-13,3.590235e-16,-3.791796e-21,-9.722889e-12
2619,2619.000000,4,1.193712e-12,3.210765e-13,2.872216e-16,-2.597678e-20,3.525225e-11
2620,2620.000000,4,1.080025e-12,3.239631e-13,2.872030e-16,9.893080e-22,2.185319e-11
2621,2621.000000,4,1.286082e-12,3.188561e-13,2.871844e-16,5.836586e-21,4.116707e-11
2622,2622.000000,4,1.264766e-12,3.212985e-13,3.589302e-16,-3.578052e-20,2.670220e-11
2623,2623.000000,4,1.449507e-12,3.197442e-13,3.589067e-16,-2.311143e-20,1.298517e-11
2624,2624.000000,4,1.307399e-12,3.168577e-13,3.588831e-16,1.844613e-20,-3.333245e-11
2625,2625.000000,4,1.101341e-12,3.201883e-13,3.588594e-16,4.792684e-20,-1.259792e-11
2626,2626.000000,4,1.278977e-12,3.188561e-13,3.588357e-16,-3.768635e-20,-3.028244e-12
2627,2627.000000,4,1.151079e-12,3.188561e-13,4.305743e-16,1.108091e-20,-1.013944e-11
2628,2628.000000,4,1.165290e-12,3.179679e-13,3.587881e-16,-2.927227e-20,2.121459e-11
2629,2629.000000,4,1.200817e-12,3.170797e-13,4.305170e-16,2.213204e-20,2.860334e-11
2630,2630.000000,4,1.641354e-12,3.201883e-13,2.870138e-16,-3.738856e-21,-2.706679e-11
2631,2631.000000,4,1.129763e-12,3.168577e-13,3.587161e-16,-3.313686e-20,-2.955858e-11
2632,2632.000000,4,1.577405e-12,3.150813e-13,2.869754e-16,7.072394e-20,8.567369e-12
2633,2633.000000,4,1.278977e-12,3.159695e-13,3.586950e-16,-1.746013e-20,-1.306333e-11
2634,2634.000000,4,2.010836e-12,3.155254e-13,4.303723e-16,3.150235e-20,-3.498224e-11
2635,2635.000000,4,1.350031e-12,3.141931e-13,2.869172e-16,2.232395e-20,2.842748e-11
2636,2636.000000,4,1.122658e-12,3.150813e-13,3.585949e-16,-3.464232e-21,-4.662093e-11
2637,2637.000000,4,1.172396e-12,3.155254e-13,2.868782e-16,4.268252e-21,-5.445067e-11
2638,2638.000000,4,1.080025e-12,3.144152e-13,3.585733e-16,-6.905304e-21,6.495915e-11
2639,2639.000000,4,1.499245e-12,3.159695e-13,3.585214e-16,-3.205490e-20,-2.255263e-11
2640,2640.000000,4,1.108447e-12,3.137490e-13,4.301961e-16,4.235165e-21,2.429301e-11
2641,2641.000000,4,1.129763e-12,3.128608e-13,2.867996e-16,-2.323716e-20,3.953371e-11
2642,2642.000000,4,1.605827e-12,3.081979e-13,3.584473e-16,3.251812e-20,3.552714e-15
2643,2643.000000,4,1.179501e-12,3.086420e-13,3.584500e-16,3.070494e-20,-1.080824e-11
2644,2644.000000,4,1.435296e-12,3.057554e-13,3.583976e-16,2.853442e-20,2.238609e-11
2645,2645.000000,4,1.101341e-12,3.073097e-13,3.583727e-16,-3.675991e-21,5.796252e-12
2646,2646.000000,4,1.236344e-12,3.046452e-13,3.583477e-16,-4.024730e-20,-1.286926e-11
2647,2647.000000,4,1.229239e-12,3.061995e-13,3.583227e-16,1.181876e-20,-2.045075e-11
2648,2648.000000,4,1.094236e-12,3.048672e-13,2.866601e-16,-1.744358e-20,3.232437e-11
2649,2649.000000,4,1.300293e-12,3.046452e-13,3.583001e-16,4.470415e-20,3.996536e-11
2650,2650.000000,4,1.293188e-12,3.057554e-13,3.582750e-16,-5.829307e-20,-5.216094e-11
2651,2651.000000,4,1.335820e-12,3.053113e-13,3.582222e-16,-2.010380e-20,-4.183809e-11
2652,2652.000000,4,1.243450e-12,3.037570e-13,3.582247e-16,-1.848583e-20,5.405409e-11
2653,2653.000000,4,9.947598e-13,3.064216e-13,3.581719e-16,1.528961e-20,8.375522e-13
2654,2654.000000,4,1.357137e-12,3.046452e-13,3.581467e-16,-3.193579e-20,2.029266e-11
2655,2655.000000,4,1.449507e-12,3.070877e-13,3.581216e-16,3.790803e-20,-2.939471e-11
2656,2656.000000,4,1.740830e-12,3.030909e-13,3.580964e-16,6.878834e-21,-2.295808e-11
2657,2657.000000,4,1.385558e-12,3.033129e-13,3.580988e-16,2.351840e-20,-1.224354e-11
2658,2658.000000,4,1.051603e-12,3.022027e-13,3.580736e-16,-1.588849e-20,-2.002976e-11
2659,2659.000000,4,1.072920e-12,3.037570e-13,3.580209e-16,1.308600e-20,1.119549e-11
2660,2660.000000,4,1.378453e-12,3.030909e-13,2.864187e-16,2.822340e-21,-1.964651e-12
2661,2661.000000,4,1.101341e-12,3.028688e-13,3.579707e-16,1.526314e-20,-2.495337e-11
